PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
36416--CZ-4C R/B,37782--CZ-4B R/B,0.0134085300926,2019-11-11 00:19:18.497000,0.955875921479,0.687346162342,-0.242207467267,0.618538255225,13.8743538403,0.339371255239,13.0390318917,4.72928842056,58.4506836119,70.1227920019,915.015755394,2019-11-10 20:29:23,2019-11-10 20:24:45,LEO,LEO,2019-11-12 00:00:00,
9022--COSMOS 841,15483--SL-8 R/B,0.0184057986111,2019-11-11 00:26:30.261000,3.34329768009,-1.5602641808,-1.2406208033,2.68404081308,13.5455305941,0.00498962013706,12.2938728341,5.6870084331,-49.2993373373,-31.2984552259,784.748670128,2019-11-10 17:59:35,2019-11-10 16:46:49,775,775,2019-11-12 00:00:00,
8419--COSMOS 778,13033--COSMOS 1333,0.0206980324074,2019-11-11 00:29:48.310000,4.49335295508,-4.40813446835,0.405146099218,-0.770991521485,12.970619764,-0.0313491271407,11.4059105375,6.17585614346,75.1583467884,-119.277342596,980.042684116,2019-11-10 20:46:20,2019-11-10 23:00:39,975,975,2019-11-12 00:00:00,
10744--COSMOS 996,8597--SL-8 R/B,0.0258988425926,2019-11-11 00:37:17.660000,2.57136855047,-2.50795818227,-0.522454725083,-0.221637177878,5.60113374177,0.0125839961005,2.1353546385,-5.17810789808,82.4079810124,145.673202029,1007.14252201,2019-11-10 23:05:49,2019-11-10 23:11:36,975,975,2019-11-12 00:00:00,
23710--RADARSAT,7433--COSMOS 676,0.0362801041667,2019-11-11 00:52:14.601000,4.92103321326,-4.67608258059,0.52013081264,-1.44231880085,14.0243758338,-0.0028127552242,13.1906589847,4.7633628001,73.1457685017,-130.605442835,801.027959703,2019-11-10 22:50:29,2019-11-10 19:23:46,775,775,2019-11-12 00:00:00,
9846--COSMOS 894,10020--SL-8 R/B,0.0426297337963,2019-11-11 01:01:23.209000,3.70740965348,-3.01482956013,2.14425823101,-0.240511331916,1.09323581954,-0.0219994390282,0.0912413974304,1.08919951763,82.9627349464,99.9136233551,976.222626381,2019-11-10 21:49:16,2019-11-10 21:06:08,975,975,2019-11-12 00:00:00,
23533--DMSP 5D-2 F13 (USA 109),23088--SL-16 R/B,0.0440056018519,2019-11-11 01:03:22.084000,3.27546945662,-2.47320341944,-1.67895800241,-1.33905378288,9.2479106795,0.00482604090321,5.76237404003,-7.23317869737,-66.5450991691,48.0788057259,862.427319018,2019-11-10 22:19:54,2019-11-10 20:27:24,850,850,2019-11-12 00:00:00,
16012--SL-8 R/B,35946--WORLDVIEW 2,0.0525346527778,2019-11-11 01:15:38.994000,1.20280397883,-0.179087371066,1.00147623436,0.641646691754,8.06204099916,0.00982587484584,4.35072911375,-6.78730909146,66.6814305729,-60.8506455332,777.530638364,2019-11-10 13:13:25,2019-11-10 19:56:04,775,775,2019-11-12 00:00:00,
14552--SL-14 R/B,16720--SL-14 R/B,0.0525349537037,2019-11-11 01:15:39.020000,3.73481482152,-3.28534078794,0.299021163781,1.75098943507,14.9184578247,0.0309230479391,14.7148321273,-2.45624573232,38.0773562488,80.9862357348,611.014915777,2019-11-10 13:17:36,2019-11-10 22:34:50,615,615,2019-11-12 00:00:00,
21397--OKEAN 3,36606--SL-24 R/B,0.0550045601852,2019-11-11 01:19:12.394000,1.51799166897,0.778426415,-0.0215691819478,-1.30302946777,15.2148186949,0.248366134131,15.2124404659,-0.103330792704,-81.9085334408,-157.852483986,616.878337098,2019-11-10 17:41:41,2019-11-10 17:15:53,615,LEO,2019-11-12 00:00:00,
11869--COSMOS 1190,18096--SL-8 R/B,0.0563814699074,2019-11-11 01:21:11.359000,4.85310993664,4.82067257548,0.46407044912,0.313736506237,8.01193007651,0.0251524323458,4.30494268694,-6.75705996482,-71.0725955285,-70.8662700918,800.250603024,2019-11-10 22:28:19,2019-11-10 20:42:27,775,775,2019-11-12 00:00:00,
21230--COSMOS 2142,18710--SL-8 R/B,0.0605322800926,2019-11-11 01:27:09.989000,2.92816721886,-1.39017194403,-0.315898523393,-2.55769297426,14.5870794122,0.0553932993367,14.4729744586,-1.82011749111,10.2469336779,-37.4144675273,993.333928863,2019-11-10 19:29:17,2019-11-10 19:05:05,975,975,2019-11-12 00:00:00,
40058--PSLV R/B,16987--SL-14 R/B,0.071402025463,2019-11-11 01:42:49.135000,4.03931835916,-2.33461814945,-1.07430628436,-3.11633068051,14.2619540782,-0.0105346540983,13.4856054849,-4.64130023319,81.7233668612,-109.95178321,641.620464059,2019-11-10 20:25:38,2019-11-10 18:58:35,615,615,2019-11-12 00:00:00,
