PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
36597--CZ-2D R/B,25695--SS-18 R/B,0.0118713310185,2020-07-01 00:17:05.683000,4.39277364985,-4.01573947429,1.29009325553,-1.22717407302,11.0401631713,0.173600829846,7.88741003496,7.72294170255,63.6918774088,-158.944863017,632.035316673,2020-06-30 20:46:25,2020-06-30 23:54:10,615,LEO,2020-07-02 00:00:00,
40720--PSLV R/B,16720--SL-14 R/B,0.0167090625,2020-07-01 00:24:03.663000,3.50982317405,-2.75456971265,0.111842308246,2.17225590329,15.0317604366,0.00789207233544,15.0124155327,-0.762325004139,-80.3911129102,-128.862513854,655.291074309,2020-06-30 19:54:53,2020-06-30 18:51:49,615,615,2020-07-02 00:00:00,
6829--SL-8 R/B,14547--SL-8 R/B,0.0169985648148,2020-07-01 00:24:28.676000,4.51535172449,-0.704066777589,-4.10924152038,1.73401998136,5.70282509888,0.0213986848223,2.21387442864,5.25552244966,-82.3789897294,-53.0654392303,1004.89012268,2020-06-30 20:07:43,2020-06-30 21:22:08,975,975,2020-07-02 00:00:00,
21902--COSMOS 2181,19922--SL-8 R/B,0.0179377199074,2020-07-01 00:25:49.819000,3.86502413252,2.56085504608,-0.815967278516,2.77752234524,14.1285279524,-0.0195105997773,13.5509319249,3.99839535367,64.3968415276,-157.435114207,990.014972319,2020-06-30 20:53:38,2020-06-30 20:23:26,975,975,2020-07-02 00:00:00,
6829--SL-8 R/B,12508--SL-8 R/B,0.0181253703704,2020-07-01 00:26:06.032000,3.61891849408,1.19977441588,2.18506307455,-2.623473228,11.2950342131,0.00745726648782,8.67709207345,7.23089312694,-78.9852212647,-25.730144731,1002.81339963,2020-06-30 20:07:43,2020-06-30 21:25:16,975,975,2020-07-02 00:00:00,
22109--DELTA 2 R/B(1),37266--ARIANE 5 R/B,0.0313984837963,2020-07-01 00:45:12.829000,2.21833639439,-0.204063829084,1.95864667863,1.02131165695,3.8600525157,-2.23078097599,-1.63608059616,2.69199961812,0.0505368598953,-139.141777309,665.422324822,2020-06-30 06:52:43,2020-06-30 14:53:31,LEO,HIGH,2020-07-02 00:00:00,
11962--METEOR 2-6,28352--COSMOS 2406,0.0433263541667,2020-07-01 01:02:23.397000,1.64221661006,1.1828042506,0.826229856573,0.784342860763,10.1989537129,0.0157840421039,7.01010029602,-7.4078945417,-69.4726248977,-34.1051776341,873.418522887,2020-06-30 22:09:06,2020-06-30 20:19:29,850,850,2020-07-02 00:00:00,
7593--COSMOS 700,17360--SL-8 R/B,0.0501951041667,2020-07-01 01:12:16.857000,3.75430853196,-3.73946906831,0.288844512781,0.166650795733,7.65278264636,0.0165281312243,3.97914315795,-6.53691278677,-81.7661943299,164.386538412,987.034237214,2020-06-30 15:45:02,2020-06-30 22:16:04,975,975,2020-07-02 00:00:00,
11239--SL-8 R/B,13111--SL-8 R/B,0.0526008912037,2020-07-01 01:15:44.717000,4.49872218017,-0.842836543016,-1.60240609818,-4.11830335364,13.7053032732,0.00342590750297,12.7725613564,-4.96960787894,-70.2143708854,-113.726261167,999.776298524,2020-06-30 21:04:40,2020-06-30 19:28:06,975,975,2020-07-02 00:00:00,
16510--COSMOS 1727,24677--COSMOS 2336,0.0552706944444,2020-07-01 01:19:35.388000,3.59816657356,-2.62519245056,1.02096315847,-2.23892865399,13.3745561362,-0.0178060924637,12.1614464386,5.56575738822,72.9346249843,-132.651969099,1003.54550716,2020-06-30 21:43:27,2020-06-30 21:50:46,975,975,2020-07-02 00:00:00,
3230--SL-8 R/B,22276--DELTA 2 R/B(1),0.0683587615741,2020-07-01 01:38:26.197000,2.89690763631,0.198252184216,-2.18190498694,1.89527321321,9.89915394325,-0.0547973337862,6.48831849446,7.47609317483,18.416644204,-117.67555948,619.596381042,2020-06-30 17:30:03,2020-06-30 22:20:04,615,615,2020-07-02 00:00:00,
23704--COSMOS 2322,6660--SL-3 R/B,0.0874403472222,2020-07-01 02:05:54.846000,2.85496461163,0.907613735046,-1.21657882386,2.41805628698,13.27015417,-0.00944028593417,11.852958703,5.96693158679,-57.4031801849,-106.113893618,866.912772873,2020-06-30 14:30:21,2020-06-30 21:33:08,850,LEO,2020-07-02 00:00:00,
6829--SL-8 R/B,14547--SL-8 R/B,0.089652962963,2020-07-01 02:09:06.016000,3.15965901841,-0.648079433655,-2.84910640276,1.20251023533,5.70288020278,0.0201421472882,2.21383904663,5.25560211363,-82.3767668989,-79.3068561921,1004.82829904,2020-06-30 20:07:43,2020-06-30 21:22:08,975,975,2020-07-02 00:00:00,
