PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
15751--COSMOS 1655,7350--SL-8 R/B,0.00352435185185,2020-05-19 00:05:04.504000,4.12135324191,1.43131873924,3.19586909927,2.17331541926,8.27471938188,-0.00301613866869,4.65419610914,-6.84174176139,81.4974501768,147.088325697,991.378947205,2020-05-18 20:50:55,2020-05-18 22:42:03,975,975,2020-05-20 00:00:00,
20670--METEOR 2-19,9613--SL-8 R/B,0.00932164351852,2020-05-19 00:13:25.390000,4.61195085128,0.470213037008,-0.845932444114,4.509255887,14.4988168909,-0.00630200922151,14.250127181,2.67385991533,46.8448853147,11.7881479491,964.33235936,2020-05-18 18:47:35,2020-05-18 20:05:36,975,975,2020-05-20 00:00:00,
13148--COSMOS 1354,19769--COSMOS 1992,0.0124951041667,2020-05-19 00:17:59.577000,1.02081358964,-0.899131473248,-0.154383560279,0.458026958728,14.1068673701,-0.000900701554765,13.3635461561,4.51877641852,-31.0976400884,-55.4379634788,801.555245614,2020-05-18 21:05:50,2020-05-18 21:38:27,775,775,2020-05-20 00:00:00,
17066--COSMOS 1791,11309--SL-8 R/B,0.0149123263889,2020-05-19 00:21:28.425000,1.2536166004,-0.0221886800158,0.341340240851,-1.20604688269,14.1572652484,0.00815533842228,13.6223859301,3.85469770227,63.3780776161,-120.773170624,994.511184467,2020-05-18 20:41:08,2020-05-18 22:03:14,975,975,2020-05-20 00:00:00,
8419--COSMOS 778,21666--COSMOS 2154,0.0261733564815,2020-05-19 00:37:41.378000,4.30906003538,0.266256758505,-0.596348166878,-4.2592809946,14.5714263026,-0.0223905817846,14.4305875147,-2.0209173993,-27.6014736198,67.5836396766,991.797644006,2020-05-18 21:59:39,2020-05-18 22:01:13,975,975,2020-05-20 00:00:00,
10731--COSMOS 994,27437--SL-8 R/B,0.0287741319444,2020-05-19 00:41:26.085000,4.10709177875,-2.37390057138,-1.19725755057,-3.13039507313,13.7091033032,0.00458982069419,12.802977451,-4.90135294589,70.04158933,129.930577183,1013.61409298,2020-05-18 17:43:55,2020-05-18 17:22:01,975,975,2020-05-20 00:00:00,
6148--COSMOS 514,16494--SL-8 R/B,0.0307060300926,2020-05-19 00:44:13.001000,2.64646029507,-1.16038851972,-0.572482216253,2.30857416792,14.3165290575,-0.00317032099346,13.8958207217,3.4451648255,59.4062695467,-82.0234882419,970.470919972,2020-05-18 20:04:21,2020-05-18 17:23:15,975,975,2020-05-20 00:00:00,
23455--NOAA 14,13718--METEOR 2-9,0.0393520717593,2020-05-19 00:56:40.019000,3.59798059193,2.96192961998,0.0938250286834,2.04049850042,14.8393861179,0.0469728886581,14.8203637707,-0.749660996558,81.1135793681,-165.581381538,859.864618935,2020-05-18 21:06:44,2020-05-18 21:07:58,850,LEO,2020-05-20 00:00:00,
14084--COSMOS 1464,22784--SL-14 R/B,0.0495337731481,2020-05-19 01:11:19.718000,4.77756057117,-0.263681699816,1.45096339571,-4.54425595634,14.0428958383,-0.0333423797983,13.3767571921,4.27366105779,65.7004195733,168.847833248,975.20321472,2020-05-18 19:46:34,2020-05-18 18:29:53,975,975,2020-05-20 00:00:00,
10096--SL-14 R/B,15370--SL-14 R/B,0.0539981018519,2020-05-19 01:17:45.436000,2.36491825446,2.13192746177,-0.197583135984,-1.00433288923,14.7862162227,0.0249822983719,14.518558231,-2.80054154817,-7.42608580601,-170.307297055,635.870526266,2020-05-18 21:13:51,2020-05-18 20:28:25,615,615,2020-05-20 00:00:00,
