PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
14780--LANDSAT 5,14033--SL-14 R/B,0.0407843287037,2019-10-23 00:58:43.766000,2.63519672585,2.5192085136,-0.00687294930358,0.773177218708,15.0817236843,-0.0368046240409,15.0796176427,0.249332024482,68.9175913451,-124.379671716,631.760621535,2019-10-17 10:52:58,2019-10-16 11:40:14,615,615,2019-10-24 00:00:00,
22823--SPOT 3,10514--METEOR 2-3,0.0819237847222,2019-10-23 01:57:58.215000,2.04237852554,-1.8774227952,-0.000366572319698,0.804110412373,14.8682496726,0.0136877648812,14.8681947771,0.0380137053278,29.8205991769,47.6912693639,843.647673643,2019-10-17 03:08:07,2019-10-16 14:53:39,850,850,2019-10-24 00:00:00,
17359--COSMOS 1816,24678--SL-8 R/B,0.0950320601852,2019-10-23 02:16:50.770000,2.34518996148,1.64986395161,-0.520441644228,1.58335257967,13.9189241958,0.00214231828176,13.2228769983,4.34648939587,-66.9274083102,-55.2014146638,1031.42080003,2019-10-17 05:11:45,2019-10-17 07:38:36,975,975,2019-10-24 00:00:00,
14780--LANDSAT 5,14033--SL-14 R/B,0.10803837963,2019-10-23 02:35:34.516000,2.7452720523,1.17442707803,-0.0353623773349,2.48112659529,15.0831379413,-0.0369864685822,15.0812910186,0.233116643511,68.0037590954,-149.622574408,630.421941873,2019-10-17 10:52:58,2019-10-16 11:40:14,615,615,2019-10-24 00:00:00,
8591--COSMOS 789,6207--SL-8 R/B,0.115871284722,2019-10-23 02:46:51.279000,4.64180419263,-2.61019005797,-1.90660142574,-3.33138485128,12.7990354267,0.00645796624652,11.1057715105,-6.3621619994,56.1374790048,-72.4732747524,975.9613027,2019-10-16 21:45:03,2019-10-16 17:35:41,975,975,2019-10-24 00:00:00,
27534--NADEZHDA 7,15293--SL-8 R/B,0.121844583333,2019-10-23 02:55:27.372000,1.71138374358,1.66783944647,-0.063437824853,-0.37831407713,14.4981548753,0.000812271214224,14.2991657459,-2.39381559451,42.0502550636,63.874182124,1002.29672789,2019-10-17 01:06:07,2019-10-16 17:15:34,975,975,2019-10-24 00:00:00,
6207--SL-8 R/B,9510--SL-8 R/B,0.129025231481,2019-10-23 03:05:47.780000,1.85234456921,1.43723004358,-0.442092151914,-1.08171379493,13.6369672138,0.00703670854543,12.6274456731,-5.14921751795,43.9628772619,35.5814431213,983.96993315,2019-10-16 17:35:41,2019-10-17 02:12:00,975,975,2019-10-24 00:00:00,
12792--SL-8 R/B,13149--SL-8 R/B,0.129336736111,2019-10-23 03:06:14.694000,3.55479110797,1.10339746943,1.54896222252,-3.00329317234,13.2879540485,-0.00594106578774,11.8101627751,6.09013486908,53.2840913294,-159.447112336,774.667110372,2019-10-17 03:12:31,2019-10-16 00:36:55,775,775,2019-10-24 00:00:00,
7349--COSMOS 663,22889--SL-8 R/B,0.172897951389,2019-10-23 04:08:58.383000,0.9412144341,-0.934589705482,0.041422893717,-0.103493174852,13.4636141887,-0.054797782896,12.3306796027,5.40557534038,72.2961237236,103.295452939,1000.85955301,2019-10-17 03:38:16,2019-10-16 21:45:41,975,975,2019-10-24 00:00:00,
14780--LANDSAT 5,14033--SL-14 R/B,0.175292372685,2019-10-23 04:12:25.261000,4.70709325066,-0.18159861681,-0.0684599065492,4.70309069166,15.0845477198,-0.037147220199,15.082940465,0.217041292108,67.0836438119,-174.786901681,629.065148685,2019-10-17 10:52:58,2019-10-16 11:40:14,615,615,2019-10-24 00:00:00,
