PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5239--SL-8 R/B,9638--SL-8 R/B,0.0140518402778,2020-02-08 00:20:14.079000,4.92812229645,2.22535583233,3.64063312364,-2.46575977082,8.23773165564,-0.0228083734009,4.62900909036,6.81410136773,-74.044797537,106.232827268,1018.60833463,2020-02-07 21:36:17,2020-02-07 17:52:37,975,975,2020-02-09 00:00:00,
12786--SL-14 R/B,13272--SL-14 R/B,0.0141343171296,2020-02-08 00:20:21.205000,3.67334774114,0.283889049481,0.511864934546,-3.62641488576,14.9668039088,-0.0137351298234,14.8200504375,2.09072609838,-20.9826934861,-8.17913464075,612.350452814,2020-02-07 17:57:50,2020-02-07 20:12:10,615,615,2020-02-09 00:00:00,
14974--SL-8 R/B,23466--SL-8 R/B,0.0312783217593,2020-02-08 00:45:02.447000,4.00735494191,-0.651730425709,1.86301332689,3.48759550786,13.0093109543,-0.0464091316892,11.4710868047,-6.1363006133,74.9178191521,147.647296158,977.709718341,2020-02-07 19:35:26,2020-02-07 20:56:19,975,975,2020-02-09 00:00:00,
10731--COSMOS 994,14680--SL-8 R/B,0.0390591087963,2020-02-08 00:56:14.707000,2.69484083349,0.0384702683318,1.50804273053,2.23304596442,12.1668888551,0.00520011979349,10.0822362958,-6.81040884579,77.3748487145,-73.0908719452,1013.40571433,2020-02-07 19:31:47,2020-02-07 18:24:59,975,975,2020-02-09 00:00:00,
17911--COSMOS 1842,43264--CZ-4C R/B,0.04437125,2020-02-08 01:03:53.676000,1.82040158502,0.00476945120079,-0.0136110897395,-1.82034445129,15.1772417607,0.0749023720838,15.1766519889,-0.110867052165,-45.713019211,167.076046239,555.165958272,2020-02-07 20:30:14,2020-02-07 20:50:48,615,615,2020-02-09 00:00:00,
12150--SL-8 R/B,15100--SL-14 R/B,0.0462735185185,2020-02-08 01:06:38.032000,3.78290069888,2.65869668777,1.75952718012,-2.03610749286,11.1889251631,-0.0126579713725,8.47361844043,7.30682397537,63.2373812559,104.57941567,954.020264623,2020-02-07 14:16:41,2020-02-07 15:52:48,975,975,2020-02-09 00:00:00,
7094--COSMOS 628,10731--COSMOS 994,0.0470664699074,2020-02-08 01:07:46.543000,4.72963123879,-4.2149621883,0.333764507247,-2.11945904888,14.5237821096,-0.028213655198,14.3386834543,2.3111918036,39.6865889671,-48.4242202664,992.190650434,2020-02-07 16:45:39,2020-02-07 19:31:47,975,975,2020-02-09 00:00:00,
15055--COSMOS 1574,9613--SL-8 R/B,0.0616087152778,2020-02-08 01:28:42.993000,3.49322423171,-1.82402202173,0.574039930589,-2.92336062697,14.4054008925,-0.0427333675392,14.1300962808,2.80252169115,-51.0588212579,-176.180621325,1005.79757013,2020-02-07 22:30:54,2020-02-07 19:07:54,975,975,2020-02-09 00:00:00,
13028--SL-8 R/B,16012--SL-8 R/B,0.0635570949074,2020-02-08 01:31:31.333000,3.30506087633,-1.3445483169,1.78290932636,2.43656552421,12.0489012687,0.00737003646559,9.72666403604,-7.11111624119,62.3571838066,35.8500058947,785.536631492,2020-02-07 18:19:24,2020-02-07 18:31:39,775,775,2020-02-09 00:00:00,
13736--OPS 9845 (DMSP 5D-2 F6),27430--HAIYANG 1,0.0713166203704,2020-02-08 01:42:41.756000,4.79502522497,-3.64549452111,1.37514863255,-2.79492447895,13.3518604692,-0.00100702062605,11.9792845489,5.89651750378,-70.5740731875,-141.678105476,817.431103341,2020-02-07 19:29:37,2020-02-07 21:00:54,775,775,2020-02-09 00:00:00,
12786--SL-14 R/B,13272--SL-14 R/B,0.0815277083333,2020-02-08 01:57:23.994000,3.99101888461,0.27685884125,0.556346395335,-3.94234189381,14.9667532249,-0.0137844399969,14.8200018207,2.09070756421,-20.9727544301,-32.5691915606,612.369765472,2020-02-07 17:57:50,2020-02-07 20:12:10,615,615,2020-02-09 00:00:00,
16327--SL-14 R/B,41728--CZ-4C R/B,0.0882870833333,2020-02-08 02:07:08.004000,4.88227005276,-4.56991078506,-0.0253525275791,1.71809008322,15.1222575656,-0.0290181377887,15.1214911044,0.149461060393,45.2962714105,-87.6588880076,624.865383776,2020-02-07 22:19:17,2020-02-07 17:44:06,615,LEO,2020-02-09 00:00:00,
24953--COSMOS 2346,14966--SL-8 R/B,0.0906433796296,2020-02-08 02:10:31.588000,2.08172750717,1.01961579812,-0.234920837508,-1.7996625346,14.574249404,0.0226726182344,14.4533006656,-1.87358787159,17.3457961513,-67.3088308875,993.875522803,2020-02-07 18:44:22,2020-02-07 16:23:47,975,975,2020-02-09 00:00:00,
6829--SL-8 R/B,8836--SSU 2,0.0973293171296,2020-02-08 02:20:09.253000,4.91547785017,4.11133477142,-1.24504795619,2.38928953449,12.6095711907,-0.475504268917,10.820871239,6.45630907974,-54.0944039239,-135.908474842,1000.34750793,2020-02-07 18:42:56,2020-02-07 18:15:18,975,LEO,2020-02-09 00:00:00,
25634--ARGOS,11963--SL-3 R/B,0.10301193287,2020-02-08 02:28:20.231000,3.07063334552,-1.87454025019,0.0907598768301,2.43036018684,14.8628221903,-0.0451063467945,14.8511130195,-0.588124952698,-80.9954108394,19.3748412905,850.075702728,2020-02-07 18:27:02,2020-02-07 18:22:11,850,LEO,2020-02-09 00:00:00,
23317--OKEAN 4,19211--SL-14 R/B,0.103801226852,2020-02-08 02:29:28.426000,4.61239924911,-0.371524859192,3.30048722573,-3.20046562003,10.4858381617,-0.0204962230944,7.29859059522,7.52880848347,-79.6027849193,69.4367244668,647.917739299,2020-02-07 20:24:23,2020-02-07 22:19:34,615,615,2020-02-09 00:00:00,
16493--COSMOS 1725,26819--SL-8 R/B,0.108951736111,2020-02-08 02:36:53.430000,2.80154848308,-1.42997135044,-2.36831094252,-0.441541752856,2.77233076203,-0.0292977675426,0.525088650993,-2.7219921755,82.8383521552,28.3598002792,996.063888366,2020-02-07 16:27:56,2020-02-07 18:00:52,975,975,2020-02-09 00:00:00,
11320--COSMOS 1091,17526--SL-8 R/B,0.110057106481,2020-02-08 02:38:28.934000,3.55930390142,-3.08778160574,-1.74699765053,-0.286789516821,2.32203585834,0.000887044791544,0.374587963375,-2.29162248162,-82.8546429386,139.654034975,1022.06575118,2020-02-07 19:11:33,2020-02-07 16:36:41,975,975,2020-02-09 00:00:00,
17241--COSMOS 1809,17242--SL-14 R/B,0.114540717593,2020-02-08 02:44:56.318000,4.57850443272,1.76970669699,4.21703659124,-0.217815139904,0.828997498744,-0.00141467573012,0.0433576832344,0.827861681032,-82.5586470662,63.1891015644,975.773703817,2020-02-07 22:18:21,2020-02-07 20:29:46,975,975,2020-02-09 00:00:00,
43486--CZ-2D R/B,16263--SL-14 R/B,0.121070891204,2020-02-08 02:54:20.525000,3.91759933292,-0.52239717023,0.14987396241,-3.87971951631,15.0404853431,0.021630422389,15.0293598145,0.577992255053,-81.1620321851,49.106606811,657.790495227,2020-02-07 17:35:06,2020-02-07 10:15:16,615,615,2020-02-09 00:00:00,
18129--COSMOS 1861,25569--SL-8 R/B,0.12526556713,2020-02-08 03:00:22.945000,1.7654208561,-0.599054468175,-1.13577209585,1.21155531843,10.7155491707,0.0142047302368,7.81311926658,7.333345729,-79.7069602241,15.1211082031,1009.13852244,2020-02-07 20:27:45,2020-02-07 20:44:39,975,975,2020-02-09 00:00:00,
25977--HELIOS 1B,23318--SL-14 R/B,0.139513460648,2020-02-08 03:20:53.963000,1.49626406783,1.42985992856,-0.0655346016143,0.435903614771,14.9071176292,0.0117068810625,14.7479459566,2.17258118872,-81.6360803983,102.544850763,651.373973607,2020-02-07 21:16:53,2020-02-07 19:36:58,615,615,2020-02-09 00:00:00,
12786--SL-14 R/B,13272--SL-14 R/B,0.148921099537,2020-02-08 03:34:26.783000,4.3089110345,0.269862657049,0.600765391443,-4.25828244648,14.9667022205,-0.0138337964229,14.8199528943,2.09068892785,-20.962815461,-56.9592486954,612.389241847,2020-02-07 17:57:50,2020-02-07 20:12:10,615,615,2020-02-09 00:00:00,
20196--COSMOS 2037,17178--SL-14 R/B,0.15106193287,2020-02-08 03:37:31.751000,2.70173881145,-2.63072068391,0.148243811258,-0.597264649021,13.8144418067,0.00739919729391,13.4164777254,3.29194063227,-30.0552821941,-24.5691873244,1506.14221586,2020-02-07 20:54:20,2020-02-07 20:59:09,1500,1500,2020-02-09 00:00:00,
22487--COSMOS 2233,23180--SL-8 R/B,0.152471400463,2020-02-08 03:39:33.529000,2.53707632968,-0.674808340211,0.343347934255,-2.42146695262,14.5740504795,-0.0677705051449,14.4271764711,2.06274904146,30.0705790865,-84.4628210321,982.196814777,2020-02-07 17:36:27,2020-02-07 20:18:22,975,975,2020-02-09 00:00:00,
10536--COSMOS 971,23180--SL-8 R/B,0.173867650463,2020-02-08 04:10:22.165000,4.66401791468,-4.09897717292,-0.975925174346,1.99975480959,13.1941537719,-0.00153761890251,11.859766017,5.78201015333,-73.828941547,-63.0789129664,1011.43285133,2020-02-07 20:35:29,2020-02-07 20:18:22,975,975,2020-02-09 00:00:00,
43486--CZ-2D R/B,16263--SL-14 R/B,0.188648229167,2020-02-08 04:31:39.207000,2.87549794404,-0.438196523467,-0.111538385604,2.83972382839,15.0400954899,0.022082725154,15.0283156869,0.594737177764,-80.8911282469,27.8950356193,657.693059594,2020-02-08 03:19:53,2020-02-07 10:15:16,615,615,2020-02-09 00:00:00,
6828--COSMOS 586,15752--SL-8 R/B,0.209921643519,2020-02-08 05:02:17.230000,4.64431700617,-4.41260780927,0.64675577093,1.29625605038,13.2102231692,0.0292745267614,11.8608810759,-5.81623927338,-73.8952079896,75.4325818719,998.141553359,2020-02-07 21:39:22,2020-02-07 20:39:32,975,975,2020-02-09 00:00:00,
6708--SL-8 R/B,21090--SL-8 R/B,0.209955636574,2020-02-08 05:02:20.167000,4.50960603275,-4.39296607889,-0.125897057108,-1.01120993438,14.5800760407,0.0254512561553,14.4544441333,-1.90971578545,20.3228488823,28.437618184,989.281854246,2020-02-07 20:22:04,2020-02-07 20:12:59,975,975,2020-02-09 00:00:00,
7095--SL-8 R/B,12092--SL-8 R/B,0.212829293981,2020-02-08 05:06:28.451000,2.36438025707,-0.116219088869,0.647373457111,2.27105586247,14.176400074,-0.026242301882,13.6330057056,-3.88725942448,-63.5322294285,17.1225947715,978.21494382,2020-02-07 17:28:21,2020-02-07 20:45:00,975,975,2020-02-09 00:00:00,
12786--SL-14 R/B,13272--SL-14 R/B,0.216314502315,2020-02-08 05:11:29.573000,4.63168809374,0.281254984027,0.645896096947,-4.57779952199,14.9666704121,-0.0138900499052,14.8199224503,2.09067665087,-20.9528418716,-81.3493031806,612.408873474,2020-02-07 17:57:50,2020-02-08 04:17:25,615,615,2020-02-09 00:00:00,
22207--COSMOS 2218,26819--SL-8 R/B,0.217389733796,2020-02-08 05:13:02.473000,1.60995154203,0.204190320636,1.29683344164,-0.9319191517,8.57661694359,-0.00530379894845,5.00508806027,6.96472709988,-81.3154497738,144.022360813,1004.71502631,2020-02-07 19:58:29,2020-02-07 18:00:52,975,975,2020-02-09 00:00:00,
19039--SL-8 R/B,43610--CZ-2C R/B,0.217518055556,2020-02-08 05:13:13.560000,1.58050228076,-1.41227074823,0.0613840037179,0.706902254394,14.8416793667,-0.0184503006445,14.7828763634,-1.31972437804,42.5868785529,-90.8728656644,778.082697288,2020-02-07 20:14:43,2020-02-07 20:45:44,775,LEO,2020-02-09 00:00:00,
