PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,7434 -- SL-8 R/B,0.5638722337962963,Sat 09 Sep 2017 13:31:58 GMT,3.006827122101726,2.17648618444764,-1.0382746565085836,1.7960798893061,12.912773807425166,0.00912073542556118,-11.175769173725097,-6.468525920913248,56.88161805743741,-106.50193046084095,784.8157567656802,170224.817536,175506.696536,775,775,Sat 09 Sep 2017 08:07:27 GMT
5707 -- SL-8 R/B,10962 -- SL-8 R/B,0.4233956597222222,Wed 13 Sep 2017 10:09:41 GMT,1.0307107901236756,1.0244167584633033,-0.05221436654636637,-0.10103810063609854,13.156793583078118,0.006546535660578683,-11.574478760545169,6.25560676132101,-54.857370132334616,115.13360561908083,765.6340717126609,503687.641216,483822.865216,775,775,Sat 09 Sep 2017 08:07:27 GMT
5707 -- SL-8 R/B,9443 -- COSMOS 858,0.9213139814814815,Mon 11 Sep 2017 22:06:41 GMT,1.7811544478601669,1.7553909200833004,0.29116427175258286,0.07960685696545988,4.138331481846305,0.011982649893673852,-1.155622715364487,3.973685947514646,73.54965948030193,37.228014892508085,781.5839669054739,373907.784832,465699.778832,775,775,Sat 09 Sep 2017 08:07:27 GMT
6061 -- SL-8 R/B,9022 -- COSMOS 841,0.22915872685185185,Mon 11 Sep 2017 05:29:59 GMT,3.100762469901857,0.2290560255632954,-2.968064472131315,-0.8676718971915544,4.156611631697861,0.0030742928613835836,-1.166815330366382,3.9894802656876682,-73.39798365085215,-124.22725871690967,794.0885221846188,292611.14294399996,377718.498944,775,775,Sat 09 Sep 2017 08:07:27 GMT
6324 -- SL-8 R/B,10521 -- SL-8 R/B,0.22434233796296296,Mon 11 Sep 2017 05:23:03 GMT,4.368723690943169,-3.875515708666171,0.6251914304448292,-1.9170968559219035,14.196958053166751,0.03753978262543069,-13.468175046001432,-4.490041164439482,29.796461399275234,46.2288418546462,754.4578001324284,391738.602752,282518.563752,775,775,Sat 09 Sep 2017 08:07:27 GMT
6324 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.4167074652777778,Sun 10 Sep 2017 10:00:03 GMT,3.461539488883964,-2.7320239909404336,-1.2395240794990676,1.7268122661047383,12.098747047978012,-0.016260212835397737,-9.806210748814756,-7.086441031029973,-73.757117469976,92.6542172445836,781.5956763000564,321958.94912,221509.62712000002,775,775N,Sat 09 Sep 2017 08:07:27 GMT
6966 -- SL-8 R/B,10676 -- COSMOS 990,0.4090769328703704,Fri 08 Sep 2017 09:49:04 GMT,3.9118222174233557,3.8738753267462016,-0.20160288364067674,0.5047764761378057,13.913299681699709,-0.00256477645224868,-12.968552325811824,-5.0394991841836525,-40.88729243809721,126.80735555673864,774.0611923691522,51646.70180799998,77551.53080799998,775,775,Sat 09 Sep 2017 08:07:27 GMT
6966 -- SL-8 R/B,27840 -- MONITOR-E/SL-19,0.033917581018518515,Sun 10 Sep 2017 00:48:50 GMT,4.7173258187716,4.637685890747889,0.07669116570614277,0.8597388698366122,14.966650757965274,0.04669092435694847,-14.92849079369421,1.0670602096753459,18.847904067810042,68.50447880176425,731.3627832481111,192032.933872,176972.99187199998,775,LEO,Sat 09 Sep 2017 08:07:27 GMT
6966 -- SL-8 R/B,14452 -- METEOR 2-10,0.2653275578703704,Tue 12 Sep 2017 06:22:04 GMT,4.230300538088559,1.2535670072838911,3.304450954643311,2.32478306281683,8.602850434433597,0.035570611232583135,-4.954098351937928,7.03311309792305,73.65114771276052,49.93471398118676,755.9719944307043,384826.75556799996,389633.447568,775,LEO,Sat 09 Sep 2017 08:07:27 GMT
8344 -- SL-8 R/B,18095 -- COSMOS 1850,0.9374802777777778,Sat 09 Sep 2017 22:29:58 GMT,4.062784443120402,1.5752975310660986,-1.0278737761902448,-3.601129075733694,14.354145367086758,0.0034365312173779755,-13.80294720850874,3.939559083048786,0.8983920131464647,3.2982526962689978,776.1098658955792,210252.584576,170454.864576,775,775,Sat 09 Sep 2017 08:07:27 GMT
