PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
4784--SL-8 R/B,13618--SL-8 R/B,0.00370465277778,2018-12-03 00:05:20.082000,4.40707855039,3.61968754752,-2.04098503011,1.46784996322,8.61049503369,-0.00756179373731,5.01774985789,6.9973390591,73.9636046237,-174.065493804,969.833085499,2018-12-02 22:23:50,2018-12-02 20:52:11,975,975,2018-12-04 00:00:00,
24306--SL-8 R/B,15751--COSMOS 1655,0.00891251157407,2018-12-03 00:12:50.041000,1.70393884994,-0.898823974455,1.44275164672,-0.118282514216,1.4667370012,0.0347151662741,0.14133353369,1.45949892777,82.9412777601,-45.4180333551,1003.53442786,2018-12-02 22:02:06,2018-12-02 22:16:47,975,975,2018-12-04 00:00:00,
11750--COSMOS 1171,20577--COSMOS 2074,0.0270967939815,2018-12-03 00:39:01.163000,4.2177891221,3.85312712691,1.39181629701,1.00299741663,8.53448612213,0.0243382372857,4.94547308538,-6.95551270439,-65.9432392993,-112.993786217,995.880403579,2018-12-02 17:07:27,2018-12-02 23:20:58,975,975,2018-12-04 00:00:00,
13111--SL-8 R/B,10137--COSMOS 926,0.0504375578704,2018-12-03 01:12:37.805000,1.43839636151,1.23715061705,0.698713793873,-0.224146108112,4.38444708852,0.0276189351796,1.29584311919,4.18848469937,82.6370545993,-103.825662848,981.175878695,2018-12-02 23:22:11,2018-12-02 19:49:12,975,975,2018-12-04 00:00:00,
4784--SL-8 R/B,13618--SL-8 R/B,0.0763771180556,2018-12-03 01:49:58.983000,3.66260386426,3.60005266179,0.550471332764,-0.388933427025,8.60371395855,-0.0101786738947,5.00987552333,6.99463633908,73.9678861521,159.697749993,969.847529138,2018-12-02 22:23:50,2018-12-02 20:52:11,975,975,2018-12-04 00:00:00,
21902--COSMOS 2181,23526--COSMOS 2310,0.087114375,2018-12-03 02:05:26.682000,4.64157981827,-4.60127829226,0.136403666565,0.594891020525,14.3928758239,0.0385171435982,14.0911130188,-2.93153966417,-53.0847969764,-95.4343497536,1004.11268835,2018-12-02 22:01:33,2018-12-02 21:24:40,975,975,2018-12-04 00:00:00,
6019--COSMOS 489,14973--COSMOS 1553,0.0906222337963,2018-12-03 02:10:29.761000,2.68134012348,0.39671375807,-1.89149799439,-1.85861195228,10.2874667178,0.0127053208197,7.21143666674,-7.33668802981,-72.6422631179,7.22686724701,1017.27668165,2018-12-02 21:46:22,2018-12-02 21:48:48,975,975,2018-12-04 00:00:00,
5239--SL-8 R/B,14624--COSMOS 1531,0.133697511574,2018-12-03 03:12:31.465000,2.94671398082,2.13542402553,-1.9014380871,0.71247506406,5.15550204603,-0.00422578248797,1.80482068436,4.82926555355,-72.4001950484,93.3121098852,1014.71905688,2018-12-02 14:16:11,2018-12-02 16:03:45,975,975,2018-12-04 00:00:00,
19921--COSMOS 2016,23179--NADEZHDA 4,0.161789849537,2018-12-03 03:52:58.643000,4.61279660534,2.58862787828,-1.06532347511,3.66633115299,14.1309654896,0.0402374352106,13.5773463573,3.91640556006,63.8064471316,-53.7885510744,1000.22885849,2018-12-02 20:53:31,2018-12-02 22:24:32,975,975,2018-12-04 00:00:00,
8873--COSMOS 823,9061--COSMOS 846,0.172857928241,2018-12-03 04:08:54.925000,4.36127485404,-1.66282265177,-3.58468059291,1.84548211263,6.71652344738,-0.00521981869602,3.07655371743,5.97046708361,82.0977486839,-68.6951760536,1010.33431289,2018-12-02 14:17:32,2018-12-02 22:42:52,975,975,2018-12-04 00:00:00,
