PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
16864--SL-8 R/B,11869--COSMOS 1190,0.0218963078704,2018-08-07 00:31:31.841000,4.41007527427,-2.19995993628,-1.25008861365,-3.61195496394,14.0769377643,0.0179150974914,13.2995325096,-4.61327333858,-33.0162466303,-88.205547807,792.082539543,2018-08-06 21:52:06,2018-08-06 14:38:12,775,775,2018-08-07 00:00:00,
13618--SL-8 R/B,11326--COSMOS 1092,0.0302090277778,2018-08-07 00:43:30.060000,1.60869203735,-1.40557838539,-0.0983346753892,0.776253673205,14.6487767729,-0.0267698862393,14.5379972381,1.79793787999,3.30464343894,-134.258624156,961.265746195,2018-08-06 21:21:18,2018-08-06 21:06:58,975,975,2018-08-07 00:00:00,
21938--SL-8 R/B,10536--COSMOS 971,0.0442129398148,2018-08-07 01:03:39.998000,1.98381689655,0.11415868861,0.456990315551,-1.92708513677,14.2638370649,-0.0151581921481,13.8798024966,3.28753717831,-57.8257000527,68.9826082942,1025.18694747,2018-08-06 16:50:55,2018-08-06 22:17:16,975,975,2018-08-07 00:00:00,
11379--SL-8 R/B,14084--COSMOS 1464,0.054028287037,2018-08-07 01:17:48.044000,0.927921243397,-0.308942672933,0.125913271557,-0.865874186492,14.5362626684,-0.0381455234003,14.3819916674,2.11182219024,-32.4184022879,19.15988272,999.662424339,2018-08-06 20:58:07,2018-08-06 20:54:37,975,975,2018-08-07 00:00:00,
26818--COSMOS 2378,27001--METEOR 3M,0.0678722685185,2018-08-07 01:37:44.164000,0.941014851697,0.940121004651,-0.00663579715583,0.0404649715638,14.5547811,0.026823580652,14.4490609121,1.75087752913,-77.0505580573,61.723598952,1032.22673132,2018-08-06 13:53:16,2018-08-06 21:30:08,975,975N,2018-08-07 00:00:00,
17360--SL-8 R/B,20527--COSMOS 2061,0.0713326041667,2018-08-07 01:42:43.137000,1.24613136372,-1.23511829249,0.0250833016124,-0.163392188286,14.513386558,0.000265579074898,14.3489924379,2.17825740648,-35.0357245508,-28.2521036978,1008.68187995,2018-08-06 19:37:17,2018-08-06 21:22:59,975,975,2018-08-07 00:00:00,
12836--SL-8 R/B,22782--METEOR 2-21,0.0721373611111,2018-08-07 01:43:52.668000,4.88798119938,4.76186309588,0.885961989947,-0.657336606303,8.93083599846,-0.0260851181058,5.41202978507,7.10415968314,80.9007759202,-162.252539747,973.465570959,2018-08-06 20:14:46,2018-08-06 16:50:22,975,975N,2018-08-07 00:00:00,
12504--COSMOS 1275,17239--COSMOS 1808,0.0776197800926,2018-08-07 01:51:46.349000,4.24920618203,-2.90831429761,-2.13054134402,2.24905640328,10.6447969488,0.0021304685735,7.72644064742,7.3221453458,79.7560037132,-75.840194202,1025.72486763,2018-08-06 15:39:04,2018-08-06 20:17:21,975,975,2018-08-07 00:00:00,
14547--SL-8 R/B,16728--SL-8 R/B,0.115076273148,2018-08-07 02:45:42.590000,4.53002053719,4.39636099603,0.620622866317,-0.898845547195,12.2327664049,-0.0286337435162,10.1313185816,6.85537291645,77.4040368574,178.81539328,970.77760155,2018-08-06 21:08:43,2018-08-06 21:47:04,975,975,2018-08-07 00:00:00,
12088--SL-8 R/B,25567--NADEZHDA 5,0.129444988426,2018-08-07 03:06:24.047000,3.22645839975,0.157630551957,-3.21555881889,-0.212997410009,1.13095536722,0.0551971720996,0.0773600721154,-1.12695551557,82.9596330756,125.138590186,997.94513795,2018-08-06 21:26:19,2018-08-06 22:13:46,975,975,2018-08-07 00:00:00,
23463--TSIKADA,18957--COSMOS 1932,0.140879988426,2018-08-07 03:22:52.031000,2.93438097253,-1.54851224747,2.34968713014,0.831668144052,4.86436456395,-0.0034952954646,1.62105865952,-4.58630561741,-57.7161514439,163.5411755,993.558518799,2018-08-06 19:59:16,2018-08-06 15:44:44,975,975,2018-08-07 00:00:00,
