PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
9044--SL-8 R/B,17160--SL-8 R/B,0.00387369212963,2019-09-21 00:05:34.687000,0.613340949095,-0.612650394752,0.00843456494404,0.0278472935857,14.0502661598,-0.0182295698852,13.3836617691,-4.27635878936,66.3636565649,-172.937114048,978.413055472,2019-09-20 20:36:09,2019-09-20 20:35:31,975,975,2019-09-22 00:00:00,
13034--SL-8 R/B,15292--COSMOS 1598,0.0152926388889,2019-09-21 00:22:01.284000,3.44406829429,-3.37934968281,0.616867686806,-0.247136387406,5.50344089572,0.00434782315308,2.06612355156,5.10087994946,-82.4209149589,71.5054093412,1028.85892302,2019-09-20 18:06:01,2019-09-20 21:38:04,975,975,2019-09-22 00:00:00,
11751--SL-8 R/B,4964--COSMOS 397,0.0169855787037,2019-09-21 00:24:27.554000,1.73396969126,-0.67517787139,-1.47684389057,-0.60804428709,5.33747618352,0.676103868724,1.74832739577,-4.99748805757,64.0857604315,0.78606095366,983.833258805,2019-09-20 10:46:11,2019-09-20 14:33:06,975,GTO,2019-09-22 00:00:00,
18160--COSMOS 1864,21089--COSMOS 2123,0.0251417476852,2019-09-21 00:36:12.247000,2.45769354277,0.847904788912,-0.335834689791,-2.28222042762,14.5795189318,-0.02281570366,14.422827439,-2.13164265106,32.909268353,0.591883504812,978.891976464,2019-09-20 22:28:54,2019-09-20 21:35:53,975,975,2019-09-22 00:00:00,
20741--SL-14 R/B,16138--COSMOS 1690,0.049116875,2019-09-21 01:10:43.698000,4.81426886197,3.48332968039,-0.464545984362,-3.29056166048,14.1813990546,0.0263114966317,14.0458979773,-1.9555400435,21.2802606776,-18.2705020424,1415.29883716,2019-09-20 20:50:34,2019-09-20 18:05:18,1500,1500,2019-09-22 00:00:00,
7349--COSMOS 663,19921--COSMOS 2016,0.0627358564815,2019-09-21 01:30:20.378000,3.75523000786,0.417868848704,3.72339320815,-0.251954469469,1.05932143924,-0.0300421353839,0.0748372093515,1.05624749648,-82.9752972856,89.3764332484,991.326366257,2019-09-20 21:00:27,2019-09-20 22:46:31,975,975,2019-09-22 00:00:00,
7714--METEOR 1-21,17589--COSMOS 1833,0.0715421064815,2019-09-21 01:43:01.238000,4.7566609869,2.97126918906,-1.48455105482,-3.40492163142,13.6458459629,0.045517963585,12.5227026302,-5.42115845485,52.5334967042,-109.515926762,857.073048137,2019-09-20 21:42:33,2019-09-20 10:09:22,850N,850,2019-09-22 00:00:00,
8873--COSMOS 823,10358--COSMOS 952,0.0740700462963,2019-09-21 01:46:39.652000,2.37326822367,1.67089891969,1.04171509728,1.32488811519,11.5408880442,0.0135351462857,9.06484394239,-7.14286482777,-61.413480946,-44.8734868498,996.345227935,2019-09-20 21:30:42,2019-09-20 20:56:19,975,975,2019-09-22 00:00:00,
19650--SL-16 R/B,20625--SL-16 R/B,0.0851289930556,2019-09-21 02:02:35.145000,4.89520011409,-4.84163736667,0.341666967412,-0.63623537313,13.0827887372,-0.00141634211074,11.5207034627,6.19941536443,-46.7687455727,26.7477362156,850.214194134,2019-09-20 21:11:31,2019-09-20 21:33:47,850,850,2019-09-22 00:00:00,
18161--SL-8 R/B,4783--COSMOS 381,0.0931902199074,2019-09-21 02:14:11.635000,2.49946504131,2.43661776617,0.51130985076,0.220865549155,5.35639786811,0.0441805279678,1.94552087269,-4.99039023889,-72.7009376714,-12.6191142649,1002.92289335,2019-09-20 21:51:32,2019-09-20 21:27:57,975,975,2019-09-22 00:00:00,
18160--COSMOS 1864,21089--COSMOS 2123,0.0979033912037,2019-09-21 02:20:58.853000,2.28563096838,0.696161172889,0.319749365795,2.15342259858,14.5796130218,-0.0234509599803,14.4229241595,-2.13162487462,32.7907719474,-25.7072531286,978.746088663,2019-09-20 22:28:54,2019-09-20 21:35:53,975,975,2019-09-22 00:00:00,
12092--SL-8 R/B,14974--SL-8 R/B,0.111060486111,2019-09-21 02:39:55.626000,4.35612742244,-2.14244865774,-2.41607045445,-2.92375844225,11.3701616791,-0.0449938978246,8.78145030752,-7.22251221214,-78.8823418511,169.092085512,989.710265128,2019-09-20 20:50:30,2019-09-20 22:06:52,975,975,2019-09-22 00:00:00,
22208--SL-8 R/B,23092--COSMOS 2279,0.143426678241,2019-09-21 03:26:32.065000,2.73065997226,2.64018054133,-0.400804538961,0.570356305174,12.1262862358,0.0255172502104,9.97767442844,6.89145701154,-77.5625424715,43.2868737239,987.08350489,2019-09-20 17:39:57,2019-09-21 02:10:54,975,975,2019-09-22 00:00:00,
6059--COSMOS 494,14759--COSMOS 1538,0.156138298611,2019-09-21 03:44:50.349000,3.80488661941,2.94359274569,0.681619479761,-2.31253514977,14.3442369834,-0.0183576718808,13.7653105049,4.03398368081,12.3397278813,-138.701296553,772.543017568,2019-09-21 03:41:17,2019-09-20 21:56:51,775,775,2019-09-22 00:00:00,
23190--SL-8 R/B,16510--COSMOS 1727,0.158175324074,2019-09-21 03:47:46.348000,2.22465247083,-1.07186778521,-0.387054298539,1.91059337301,14.4398227206,0.0212930059851,14.1495974816,2.88043710554,-1.85082540292,116.624058381,976.758932085,2019-09-20 20:48:58,2019-09-20 20:36:01,975,975,2019-09-22 00:00:00,
12092--SL-8 R/B,14974--SL-8 R/B,0.183725486111,2019-09-21 04:24:33.882000,3.55690374757,-2.31332577714,-1.7234407631,-2.08082677184,11.3701398554,-0.0456929506779,8.78151199862,-7.22239845918,-78.8875511122,142.829223925,989.648892176,2019-09-20 20:50:30,2019-09-21 03:17:46,975,975,2019-09-22 00:00:00,
19827--SL-8 R/B,20045--COSMOS 2026,0.194313206019,2019-09-21 04:39:48.661000,4.88653638134,4.88647843591,7.93309455238e-06,-0.0237970900844,14.5278055821,-0.0123152630375,14.2925083289,-2.6040716259,46.8875228979,13.0983062792,969.458773287,2019-09-20 14:42:56,2019-09-20 21:58:26,975,975,2019-09-22 00:00:00,
14973--COSMOS 1553,16727--COSMOS 1745,0.211362974537,2019-09-21 05:04:21.761000,1.56355384709,1.55482734079,0.0367866276411,-0.160808324096,14.2771040084,0.0297713614527,13.8590309832,3.42958783817,59.3758925751,-145.586517955,1000.54952223,2019-09-20 15:29:28,2019-09-20 16:32:53,975,975,2019-09-22 00:00:00,
21153--SL-8 R/B,9846--COSMOS 894,0.237801400463,2019-09-21 05:42:26.041000,3.35942194675,-1.53178484222,-0.467003327771,2.95317776392,14.562331886,-0.0188989889473,14.3849251694,2.26607163555,-37.9953323548,-143.011645804,977.053160899,2019-09-20 16:30:12,2019-09-20 16:43:49,975,975,2019-09-22 00:00:00,
25569--SL-8 R/B,7736--COSMOS 726,0.248369965278,2019-09-21 05:57:39.165000,4.0163913857,-1.04179987756,-0.751690155909,3.80539284277,14.4263375321,-0.0345806035083,14.1545179591,2.7870486388,-50.9277503236,-19.2154852613,997.051898101,2019-09-20 21:59:30,2019-09-20 21:52:32,975,975,2019-09-22 00:00:00,
5555--SL-8 R/B,4597--SL-11 R/B,0.253209814815,2019-09-21 06:04:37.328000,2.93882084822,2.50204962353,0.848737038556,1.28688037469,12.3525450749,-0.655143782906,10.8456276333,-5.8760971479,-40.2798770221,14.0133190226,1537.01000157,2019-09-20 12:10:58,2019-09-21 04:29:40,1500,GTO,2019-09-22 00:00:00,
12092--SL-8 R/B,14974--SL-8 R/B,0.256390451389,2019-09-21 06:09:12.135000,2.93105290596,-2.48430063027,-0.995892861885,-1.1947882338,11.3701128972,-0.0463924282408,8.78156239459,-7.22229028413,-78.892874784,116.567497904,989.58441152,2019-09-21 05:09:34,2019-09-21 03:17:46,975,975,2019-09-22 00:00:00,
21230--COSMOS 2142,27534--NADEZHDA 7,0.257826585648,2019-09-21 06:11:16.217000,1.69907190857,1.56241117763,-0.446488219973,-0.496351621269,10.829238318,-0.0454635830065,7.97964151806,-7.3209054668,79.5877280365,-61.6680107573,1013.30436892,2019-09-21 02:32:38,2019-09-20 18:07:06,975,975,2019-09-22 00:00:00,
5238--COSMOS 422,20508--NADEZHDA 2,0.262226412037,2019-09-21 06:17:36.362000,2.53027671177,-0.363847700749,-0.537756113165,2.44555381284,14.358359345,-0.0519477033727,14.0250169381,3.07549742362,-21.4418434167,-179.773886727,998.798925153,2019-09-21 03:12:51,2019-09-20 22:51:26,975,975,2019-09-22 00:00:00,
16682--SL-8 R/B,11510--COSMOS 1125,0.262538159722,2019-09-21 06:18:03.297000,3.23353047992,1.97490802482,0.894275340048,-2.39911010049,13.9992975103,-0.0136040080931,13.1215156419,4.87913649879,38.0462764997,67.7052898764,782.023084849,2019-09-20 22:10:06,2019-09-20 16:14:51,775,775,2019-09-22 00:00:00,
22220--SL-16 R/B,22565--COSMOS 2237,0.27820275463,2019-09-21 06:40:36.718000,3.17924873418,-0.946254320437,-3.01704535006,-0.331153484795,1.65359835034,0.00689971321099,0.17827088245,-1.64394628582,-70.8639950078,-78.872588949,870.855410136,2019-09-20 21:21:38,2019-09-21 03:41:43,850,850,2019-09-22 00:00:00,
14057--COSMOS 1459,27006--SL-16 R/B,0.28277025463,2019-09-21 06:47:11.350000,4.21918881126,-3.01202606203,0.379734406199,-2.93002645166,14.5649020864,-0.0333677503326,14.4395608872,1.9063947029,77.5849922278,-115.342554765,1010.91690592,2019-09-20 21:34:27,2019-09-20 22:09:02,975,975N,2019-09-22 00:00:00,
12092--SL-8 R/B,14974--SL-8 R/B,0.329055451389,2019-09-21 07:53:50.391000,2.68960002027,-2.6517574759,-0.29375167965,-0.340353505563,11.3700884242,-0.0470853456387,8.78161746734,-7.22218030801,-78.8980784236,90.3046684267,989.523461548,2019-09-21 05:09:34,2019-09-21 03:17:46,975,975,2019-09-22 00:00:00,
10137--COSMOS 926,19921--COSMOS 2016,0.333295486111,2019-09-21 07:59:56.730000,3.25870227533,3.22964205811,0.05253643665,-0.431036678876,14.6411041154,0.00845581466173,14.5252626521,1.83809768639,12.5646899347,-95.410782607,969.544456478,2019-09-20 20:13:48,2019-09-20 22:46:31,975,975,2019-09-22 00:00:00,
19922--SL-8 R/B,10776--COSMOS 1000,0.338055266204,2019-09-21 08:06:47.975000,3.13547911975,-2.41656946517,-0.403116540936,-1.95676221979,14.3625337542,0.00234547134339,14.0669612546,-2.89878791941,-52.6875467417,-118.424500747,1016.16200121,2019-09-20 20:31:36,2019-09-20 20:43:36,975,975,2019-09-22 00:00:00,
12682--SL-8 R/B,25592--SL-8 R/B,0.357851342593,2019-09-21 08:35:18.356000,2.33486385704,1.53635164081,-1.17653733623,-1.30651167739,10.9448320398,-0.0268006670409,8.11869021083,-7.33999314465,79.4707846606,127.739377939,980.855378166,2019-09-20 16:26:09,2019-09-19 21:29:43,975,975,2019-09-22 00:00:00,
5685--SL-8 R/B,24772--COSMOS 2341,0.37729587963,2019-09-21 09:03:18.364000,3.31350815353,2.60227652857,-0.414661521047,2.00886758531,14.4128370075,0.0142505423861,14.1190834785,2.89502146012,-5.83033709752,-172.900485609,990.87277008,2019-09-19 19:24:16,2019-09-21 07:04:20,975,975,2019-09-22 00:00:00,
