PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,6966 -- SL-8 R/B,0.21122811342592593,Fri 05 Jan 2018 05:04:10 GMT,4.948591914593901,3.298575243235973,1.7466844469481146,-3.249162468187511,13.213002088469468,0.03637863372961238,-11.658596308698375,-6.217654935400571,54.30031289724762,49.56584637576906,753.8104371313065,86175.201184,60895.937184,775,775,Sat 06 Jan 2018 01:50:07 GMT
12792 -- SL-8 R/B,23432 -- SL-8 R/B,0.6475536689814815,Fri 05 Jan 2018 15:32:28 GMT,4.27496468366844,0.18564056948162033,3.0128330315451604,3.0271600138752257,10.577673912999003,-0.010423723593370595,-7.49893911954267,7.460093085017016,67.21968202679241,87.32652965748024,788.5768107113049,97468.595184,60967.309184,775,775,Sat 06 Jan 2018 01:50:07 GMT
13992 -- SL-8 R/B,11869 -- COSMOS 1190,0.4430296875,Fri 05 Jan 2018 10:37:57 GMT,3.019269428181314,0.7449460001998887,-2.298881029174896,-1.810024682273157,9.233168279103099,0.007023380599802295,-5.711592004676401,7.254589162349391,69.6938347006806,142.14708310736654,786.4483030752585,43454.02088800002,43966.26188800002,775,775,Sat 06 Jan 2018 01:50:07 GMT
16682 -- SL-8 R/B,11510 -- COSMOS 1125,0.589629074074074,Fri 05 Jan 2018 14:09:03 GMT,4.943173507158182,-3.7223402406252717,-1.0553342630360276,3.07659179095109,14.135740061382414,0.01419237378561411,-13.383303594344767,-4.5503989452680385,-31.3466519354424,87.38611873929572,783.6882081650825,56082.210128,89959.419128,775,775,Sat 06 Jan 2018 01:50:07 GMT
16682 -- SL-8 R/B,13241 -- COSMOS 1371,0.6666411226851852,Fri 05 Jan 2018 15:59:57 GMT,3.40747569720863,-3.3508840826225423,0.39902935317135413,-0.4724849915087689,11.310950721157521,0.003884624167412312,-8.584226842037346,-7.36536765209955,-65.11309894155183,87.15022485553209,802.9273377082075,62736.051536000006,77339.660536,775,775,Sat 06 Jan 2018 01:50:07 GMT
22676 -- SL-8 R/B,21574 -- ERS 1,0.5722109375,Fri 05 Jan 2018 13:43:59 GMT,4.911670279931811,-4.901911230108453,-0.10577829738892615,-0.2908301612742944,14.11133353875212,0.012185608458998898,-13.387416033461673,4.461690004905119,-72.63861086982367,155.30819386309952,817.4494873681666,58922.642408,64415.994408,775,775N,Sat 06 Jan 2018 01:50:07 GMT
23432 -- SL-8 R/B,16860 -- COSMOS 1763,0.45993957175925926,Fri 05 Jan 2018 11:02:18 GMT,1.7083375999856498,-0.9185876321171236,0.4928430446470156,-1.3534104517800734,13.98229351007709,-0.005547196745748806,-13.12164375569737,-4.829799807354377,-37.41390843426227,-149.7881100055337,796.8094992602821,44757.45190400001,59484.54590400001,775,775,Sat 06 Jan 2018 01:50:07 GMT
9022 -- COSMOS 841,11510 -- COSMOS 1125,0.8660410648148148,Fri 05 Jan 2018 20:47:05 GMT,2.153163021612769,1.1593398045270078,0.7027036232254468,-1.6727970089598094,13.753213780675672,-0.008185282794029719,-12.677518760565906,-5.332104685170041,-44.95301968396255,-19.459539529748266,788.6135565480855,112202.89592800001,113841.415928,775,775,Sat 06 Jan 2018 01:50:07 GMT
10961 -- COSMOS 1023,16011 -- COSMOS 1680,0.2679627662037037,Fri 05 Jan 2018 06:25:51 GMT,2.9864576497614364,2.981773059878833,0.05535932329157368,0.15777851099381224,13.73025154656375,-0.029936861318543832,-12.632968865106907,5.378383490370516,45.800911128577695,160.76438281883028,785.7200042332959,30926.074615999998,32396.633616,775,775,Sat 06 Jan 2018 01:50:07 GMT
13991 -- COSMOS 1452,17369 -- COSMOS 1818,0.6782716087962963,Fri 05 Jan 2018 16:16:42 GMT,4.80181185285844,-3.5064747322885523,1.1762457394322847,3.062430077983532,13.924768754062914,-0.01289508078428139,-12.99920380157138,4.991965454230485,-12.78203314583209,83.06698157301952,791.5866690458531,88460.056008,62236.182008,775,775N,Sat 06 Jan 2018 01:50:07 GMT
23405 -- SL-16 R/B,24297 -- COSMOS 2333,0.2575686574074074,Fri 05 Jan 2018 06:10:53 GMT,2.8205237901602946,-0.004705538966845779,1.0065596476555803,-2.634799799695378,13.874217333788282,-0.012429802313140044,-12.958990808088764,-4.955634102824443,-24.05616452356638,142.08802088072326,851.2604884250671,34055.055799999995,72984.92779999999,850,850,Sat 06 Jan 2018 01:50:07 GMT
28353 -- SL-16 R/B,9481 -- METEOR 1-26,0.9668070138888889,Fri 05 Jan 2018 23:12:12 GMT,1.8853271475398141,-1.1802643636119683,0.4220223181592301,-1.4083080800063907,14.24820601198835,-0.0005755070525169685,-13.657217608980508,-4.061007437792416,32.548842033906254,87.19324848584795,851.9686547018786,130840.99372,172292.64772,850,850N,Sat 06 Jan 2018 01:50:07 GMT
23705 -- SL-16 R/B,6659 -- METEOR 1-15,0.28076543981481483,Fri 05 Jan 2018 06:44:18 GMT,3.363330248160964,-1.7342236296799456,-2.479997461225605,1.467675493005081,7.597915118571623,0.030610128846814758,-3.88871637787963,-6.5272706471726725,71.1823816368924,-150.8258173281143,858.6646757447338,32094.487016000014,93253.916016,850,850N,Sat 06 Jan 2018 01:50:07 GMT
17973 -- COSMOS 1844,32958 -- FENGYUN 3A,0.8379840277777778,Fri 05 Jan 2018 20:06:41 GMT,2.2917781514214086,-0.9884711991453514,-0.19895601650350725,2.0580544908456795,14.820245556174198,0.023005519505010855,-14.751511034096836,-1.4255073841592991,-13.401368494658717,-15.597117788202459,829.1343573613012,76672.450672,85058.114672,850,850N,Sat 06 Jan 2018 01:50:07 GMT
5239 -- SL-8 R/B,8419 -- COSMOS 778,0.049717349537037034,Fri 05 Jan 2018 01:11:35 GMT,2.0112295933656763,1.311076048891664,-0.89140740978159,-1.2375447066823253,11.971541410245262,0.012626128532458324,-9.728341822632306,6.976891119984496,69.28062540552725,86.53600248614156,989.5867381006491,44342.515904,30956.623904,975,975,Sat 06 Jan 2018 01:50:07 GMT
