PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,11573 -- COSMOS 1140,0.23786758101851851,Wed 04 Oct 2017 05:42:31 GMT,2.498925809301656,-2.036749213224539,-0.9158201447827742,-1.1214081795823294,11.57516962389083,-0.0036122616155830657,-8.983106350729445,7.299886236435148,64.3003556981118,-177.23257165592088,790.950128035274,247489.06887199997,200424.938872,775,775,Wed 11 Oct 2017 02:25:26 GMT
7434 -- SL-8 R/B,12792 -- SL-8 R/B,0.3773227430555556,Wed 04 Oct 2017 09:03:20 GMT,2.6548923290013846,-1.8936757695173583,0.5127407854632183,-1.7887264311378384,14.364561781745646,0.00761357331833736,-13.810869215566363,-3.9497428682903317,-1.6844558410265567,45.085464100430755,770.6233691689247,225669.772312,210447.36831199998,775,775,Wed 11 Oct 2017 02:25:26 GMT
8344 -- SL-8 R/B,16011 -- COSMOS 1680,0.47764850694444444,Fri 06 Oct 2017 11:27:48 GMT,3.3585895260377305,0.7971429570470718,-2.4982258941638285,-2.098464698814787,9.585921166607285,0.012487223706001032,-6.169076246880201,7.337044837114747,-69.15455606025002,45.7100833834712,795.3508241131614,455214.995744,408392.265744,775,775,Wed 11 Oct 2017 02:25:26 GMT
8459 -- SL-8 R/B,23432 -- SL-8 R/B,0.8531431712962962,Thu 05 Oct 2017 20:28:31 GMT,4.350969372856599,-0.9893777124834742,-1.1868497106269933,4.067364501733623,14.320939014792396,0.0155689385318301,-13.746503635132086,-4.015306922622022,-11.62234233293551,130.62405855989616,783.6513711906128,406291.980944,335611.406944,775,775,Wed 11 Oct 2017 02:25:26 GMT
8924 -- SL-8 R/B,694 -- ATLAS CENTAUR 2 R/B,0.8076202199074074,Mon 02 Oct 2017 19:22:58 GMT,3.8213250010263717,-1.4717053874101111,-3.1700421801239718,-1.54513449005899,6.077373385520871,-0.4302088769003891,-2.49568932433787,5.524574407649833,-17.179678739572946,-41.079644310663866,785.4963155726042,142915.291968,110123.249968,775,LEO,Wed 11 Oct 2017 02:25:26 GMT
10121 -- SL-8 R/B,13649 -- SL-8 R/B,0.31324452546296294,Sat 07 Oct 2017 07:31:04 GMT,4.89683975556876,3.641604445023404,1.7981283978233114,-2.735779765011277,12.474201895852783,-0.0023046007459570322,-10.414512419663705,-6.866122536627425,-60.226892010492485,6.852400940185982,777.156186248282,491714.61068,466002.78568,775,775,Wed 11 Oct 2017 02:25:26 GMT
10677 -- SL-8 R/B,36089 -- CZ-2C R/B,0.14304969907407408,Thu 05 Oct 2017 03:25:59 GMT,1.1722437271958863,1.1152775296495747,-0.030307799651287496,-0.3597121419816394,14.862380829631231,-0.0568239096450543,-14.821405102036803,1.1014017294339191,-21.07304786843016,26.66896071547544,775.3722026337681,275762.009656,276753.561656,775,775N,Wed 11 Oct 2017 02:25:26 GMT
10962 -- SL-8 R/B,13028 -- SL-8 R/B,0.5883419097222222,Thu 05 Oct 2017 14:07:12 GMT,3.812887869031579,2.618860582688285,-0.7891102634803392,-2.6564992268614005,14.32409848095812,0.01988585457701811,-13.72299854491457,4.105936285580556,-16.905725478075194,144.13449585795487,759.2819181398366,329610.986888,315818.685888,775,775,Wed 11 Oct 2017 02:25:26 GMT
10962 -- SL-8 R/B,11573 -- COSMOS 1140,0.18436796296296296,Tue 03 Oct 2017 04:25:29 GMT,4.006542071426766,-3.375927776354729,-1.1929151241797953,1.7979000321091154,12.433195538378282,-0.012272485517996302,-10.355327930486775,-6.881234201342757,60.34036713071493,91.38362752016398,782.4849609540668,121907.637128,109402.571128,775,775,Wed 11 Oct 2017 02:25:26 GMT
11112 -- SL-8 R/B,15483 -- SL-8 R/B,0.4478491782407407,Sat 07 Oct 2017 10:44:54 GMT,2.5748528387919793,-2.420080952105309,-0.25995255597424693,0.8399404713000403,14.293350108312607,0.04583639290075439,-13.69593459975489,-4.088903493984998,-16.25390869932792,-32.77729767817128,783.7353981725738,496468.827344,473563.281344,775,775,Wed 11 Oct 2017 02:25:26 GMT
