PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,18586 -- SL-8 R/B,0.4120610648148148,Sun 03 Dec 2017 09:53:22 GMT,2.867799408840467,-2.8026695724765887,-0.23171619863435627,0.5618045213015285,13.89300057896958,0.031630702984620715,-12.915664051075918,-5.1186020264934635,-41.71730356663481,108.46222251064447,773.2143132599665,129903.06716,161719.09316,775,775,Sun 03 Dec 2017 10:26:48 GMT
6061 -- SL-8 R/B,9022 -- COSMOS 841,0.6708275347222222,Sun 03 Dec 2017 16:05:59 GMT,3.80057644531919,0.35964798994700686,3.622157831335906,-1.0931638874993659,4.292695562382104,0.00011023367937650595,-1.2416610199520903,-4.109198594698859,73.49646868917316,20.45536830068871,780.4528093699903,211612.482264,157968.395264,775,775,Sun 03 Dec 2017 10:26:48 GMT
6061 -- SL-8 R/B,14452 -- METEOR 2-10,0.6763197569444445,Sat 09 Dec 2017 16:13:54 GMT,1.2167601029930486,-0.3174409245921197,1.0927456643239128,0.43086345949908716,5.446065910890736,-0.03750724533483907,-2.0016587101347865,5.064739827518792,-73.62784921693827,148.70599373228006,771.4554165313947,730487.010264,670986.259264,775,LEO,Sun 03 Dec 2017 10:26:48 GMT
8459 -- SL-8 R/B,19256 -- COSMOS 1954,0.07577011574074075,Fri 08 Dec 2017 01:49:06 GMT,2.8352572820414004,-1.8600933496954895,-0.5908035292844288,2.0566204743643173,14.348756343248011,0.008726851960260774,-13.783402228188464,-3.9880515864171326,-8.909816357935124,-128.6197755650384,774.9668010421473,526573.9327519999,560444.684752,775,775,Sun 03 Dec 2017 10:26:48 GMT
8459 -- SL-8 R/B,36089 -- CZ-2C R/B,0.7476379861111111,Sun 03 Dec 2017 17:56:35 GMT,2.8734818406121865,-1.6944530368155029,-0.23538829180970788,2.3087483939205993,14.817887546939671,-0.0060504728948767485,-14.741947642605883,-1.4982437879712351,46.08987328691154,-18.032824228777113,788.6729846456922,152623.316432,155356.896432,775,775N,Sun 03 Dec 2017 10:26:48 GMT
9023 -- SL-8 R/B,11870 -- SL-8 R/B,0.4918526851851852,Sun 03 Dec 2017 11:48:16 GMT,3.7078423865748977,0.37019643977509986,2.2184060290348713,-2.9478338572585487,11.932255526019325,0.013645526075632462,-9.538428136934824,-7.169164833812018,62.93089122986116,40.964270108779544,782.1990398709258,170017.47270399999,133494.314704,775,775,Sun 03 Dec 2017 10:26:48 GMT
9444 -- SL-8 R/B,10962 -- SL-8 R/B,0.27751734953703705,Mon 04 Dec 2017 06:39:37 GMT,4.395073282000547,3.225833074336151,2.3528365716009865,-1.837071092259139,9.149683485866195,-0.007411637557576796,-5.619129362302167,-7.220944409762127,-69.82810526467748,41.853850108328956,796.5066863596977,238756.81590400002,202655.201904,775,775,Sun 03 Dec 2017 10:26:48 GMT
11427 -- SL-8 R/B,16681 -- COSMOS 1741,0.7311728703703704,Tue 05 Dec 2017 17:32:53 GMT,2.3895459251086084,-2.0297250340845494,-0.9588437480556313,0.8190022472662386,9.731729050842599,0.01873259687142854,-6.349813628520625,-7.374690928566564,-68.75882428869595,-39.1533799187958,792.9993613097921,341048.818064,358392.926064,775,775,Sun 03 Dec 2017 10:26:48 GMT
11511 -- SL-8 R/B,15483 -- SL-8 R/B,0.5208790393518519,Thu 07 Dec 2017 12:30:03 GMT,4.096983511042786,-0.1072627497396752,-3.8630671318048844,-1.3603238318292423,4.957949234376019,0.02870820433589779,-1.648504767241021,4.67577463978293,-73.11234529646362,23.48664712798632,792.3014476206328,509954.308824,501421.535824,775,775,Sun 03 Dec 2017 10:26:48 GMT
11870 -- SL-8 R/B,35946 -- WORLDVIEW 2,0.5685602083333333,Sun 03 Dec 2017 13:38:43 GMT,3.3853913798535666,-3.0819593395444826,0.3060565903941169,-1.3670152843575925,14.585657540140785,-0.0035279666218530114,-14.234435377383786,-3.1815472523289863,68.87655176055108,112.56939138967059,779.0526220506628,140121.844432,151536.139432,775,775N,Sun 03 Dec 2017 10:26:48 GMT
