PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
10121 -- SL-8 R/B,13649 -- SL-8 R/B,0.3132446990740741,Sat 07 Oct 2017 07:31:04 GMT,4.92467085923862,3.7585752400254933,1.7514881642749534,-2.6566491012745534,12.474142675231722,-0.002262612970303053,-10.414426507117472,-6.866145271582065,-60.22598122990833,6.849395750028823,777.0813203186023,70326.08927199998,32883.87027199998,775,775,Mon 09 Oct 2017 00:48:20 GMT
11112 -- SL-8 R/B,15483 -- SL-8 R/B,0.44784831018518517,Sat 07 Oct 2017 10:44:54 GMT,2.255136270763549,-2.1370251610687774,-0.21610397277120502,0.6870677794945659,14.293320271344816,0.04576523094147979,-13.695868052705976,-4.089022891320292,-16.255847186719972,-32.78157467955931,783.5757464847634,87493.72708000001,4611.648080000014,775,775,Mon 09 Oct 2017 00:48:20 GMT
11112 -- SL-8 R/B,15483 -- SL-8 R/B,0.9004983564814815,Sat 07 Oct 2017 21:36:43 GMT,4.9193037543162035,-4.879393561618599,0.19705722698336467,0.5934950272446731,14.3296884319698,-0.05226519889002793,-13.730422654929015,4.100333233205094,16.278253350754227,-17.019636216725132,766.7783391199276,18344.697687999997,43720.612688,775,775,Mon 09 Oct 2017 00:48:20 GMT
16682 -- SL-8 R/B,14759 -- COSMOS 1538,0.6148424884259259,Sat 07 Oct 2017 14:45:22 GMT,4.096521086262996,1.7855255686063174,-3.3059605429376244,-1.632179016710259,6.571803828280358,0.02487726510849666,-2.8970259549568897,5.8987479430288605,72.25439329383175,-154.6374536449644,787.7791494561867,12228.612808000005,96417.226808,775,775,Mon 09 Oct 2017 00:48:20 GMT
8923 -- COSMOS 836,18187 -- COSMOS 1867,0.09817375,Sat 07 Oct 2017 02:21:22 GMT,3.3280725797424267,-1.143954850582304,2.2164076312996914,-2.203400010841433,10.529089204555628,-0.016895108077262647,-7.435210575414039,-7.455137673582171,-60.0001210603108,171.4793438274717,800.8358290431022,34270.071864,47109.767864,775,775N,Mon 09 Oct 2017 00:48:20 GMT
13148 -- COSMOS 1354,19769 -- COSMOS 1992,0.4712498263888889,Sat 07 Oct 2017 11:18:35 GMT,2.1732892680929123,0.42483936535609246,0.6305386157156899,-2.035956485425006,14.248840250715785,0.014558510266641405,-13.621096843880498,-4.182697372488939,20.676296540104723,124.58581401512292,794.0196571842883,43245.31840800001,380.73940800000855,775,775,Mon 09 Oct 2017 00:48:20 GMT
14759 -- COSMOS 1538,16952 -- COSMOS 1777,0.4999138773148148,Sat 07 Oct 2017 11:59:52 GMT,4.440310027088658,4.323873468216334,0.3915599498897791,-0.9312100585545413,13.81757978175148,0.02853186304084602,-12.786302338797451,-5.237859243882136,-43.73414774728998,-34.8739012493244,783.0098390947461,86487.394616,15023.272616000002,775,775,Mon 09 Oct 2017 00:48:20 GMT
19038 -- COSMOS 1937,23431 -- COSMOS 2298,0.30629721064814813,Sat 07 Oct 2017 07:21:04 GMT,3.501671238648691,2.6841806784595974,2.248618416224033,0.02430570279643871,0.36641257158300977,0.020313702450398433,-0.020279356059516473,-0.3652865639804485,74.09014853015691,130.303817230314,798.0587143293011,30040.114616000006,7573.894616000005,775,775,Mon 09 Oct 2017 00:48:20 GMT
16182 -- SL-16 R/B,17974 -- SL-16 R/B,0.1455986574074074,Sat 07 Oct 2017 03:29:39 GMT,4.854262242076938,4.839266319302624,-0.26207911208458246,-0.27690782712283546,10.648473511408804,0.0035808392816402373,-7.632839872562243,7.424939782960465,62.209738629955766,105.1017356105816,850.213831593163,17898.391799999998,29731.138799999997,850,850,Mon 09 Oct 2017 00:48:20 GMT
22565 -- COSMOS 2237,8026 -- METEOR 2-1,0.3508281365740741,Sat 07 Oct 2017 08:25:11 GMT,2.8894085578054067,-1.6767518127471703,2.1258414177671074,1.0089516533891438,6.3880608106212495,-0.013636842890409298,-2.751306651559106,5.765192682451959,-70.44484044753506,-73.82261191550911,872.2692464530194,35131.846487999996,34965.904488,850,850N,Mon 09 Oct 2017 00:48:20 GMT
17974 -- SL-16 R/B,15427 -- NOAA 9,0.8391159722222222,Sat 07 Oct 2017 20:08:19 GMT,4.5440638311434896,-0.5667765978805619,0.5838950160108507,4.470609242583741,14.728875301713837,-0.02496186297663735,-14.606750218791088,1.892615281740867,44.95186076021576,93.94277528781089,852.8306713092871,4288.592863999998,1834.451863999995,850,850N,Mon 09 Oct 2017 00:48:20 GMT
4784 -- SL-8 R/B,14059 -- SL-8 R/B,0.44544939814814816,Sat 07 Oct 2017 10:41:26 GMT,3.3296098032474366,2.1336285324005075,-0.511039236842491,-2.504549785094272,14.396753116846757,-0.0015137327767464279,-14.108116393117385,2.8683705922182363,0.09304073678707224,-17.814657675266464,992.5756193822161,42334.06054400001,97223.813544,975,975,Mon 09 Oct 2017 00:48:20 GMT
4784 -- SL-8 R/B,19922 -- SL-8 R/B,0.084430625,Sat 07 Oct 2017 02:01:34 GMT,2.4614003291563273,1.306332507130719,-0.4279193146012258,-2.0417815802327244,14.392725764398222,-0.007359702630414404,-14.092332484410052,2.9251779283986745,11.154629223123338,116.3037075706108,990.5427188295678,11142.038527999997,40635.24752799999,975,975,Mon 09 Oct 2017 00:48:20 GMT
4784 -- SL-8 R/B,19922 -- SL-8 R/B,0.12065467592592592,Sat 07 Oct 2017 02:53:44 GMT,3.283238856005553,1.813169386194204,-0.5566275641173124,2.679970133680821,14.443515615717674,0.0038875131683989827,-14.141920367548465,-2.9361908225862203,-11.22103038597478,-76.8079196700291,964.3051067792284,14271.796736000004,43765.005736,975,975,Mon 09 Oct 2017 00:48:20 GMT
