PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,10676 -- COSMOS 990,0.14786355324074074,Mon 07 Aug 2017 03:32:55 GMT,1.1269693865307375,0.5599005170597593,-0.9672727504840586,0.1447578507212456,2.1791638798265742,0.00030208378963322846,-0.32387706075698475,-2.154961431998635,-73.96178133090092,-114.72631819881884,800.8731880964434,22508.476200000005,28652.094200000003,775,775,Tue 08 Aug 2017 08:53:57 GMT
7434 -- SL-8 R/B,16952 -- COSMOS 1777,0.2920039814814815,Thu 10 Aug 2017 07:00:29 GMT,1.0306942478698473,-1.0115602705100173,0.05170712640625425,-0.19079524311411658,14.275729661127892,0.04373839969082746,-13.66096163383984,-4.143992223539417,18.831111291358628,-134.7638564499794,785.4810767318866,291489.177832,305713.622832,775,775,Tue 08 Aug 2017 08:53:57 GMT
8459 -- SL-8 R/B,13648 -- COSMOS 1420,0.7058435648148148,Sun 13 Aug 2017 16:56:24 GMT,2.4006204259326025,-1.0038024583436709,-2.1520194003005746,-0.35237984442501324,2.382087869783853,-0.002264393028830398,-0.38358818953657803,2.350999275360083,73.89878895932736,-129.69453342729287,780.157249089107,591044.774736,590495.109736,775,775,Tue 08 Aug 2017 08:53:57 GMT
9023 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.6242301041666667,Sun 13 Aug 2017 14:58:53 GMT,4.362952818679588,4.163433057966358,-0.08924266598001122,1.3012371868425399,14.924697947753874,0.017813969952786012,-14.887038396358431,-1.0594240319687873,-22.813654967733093,-9.118408436891736,757.6288500564864,573818.2389839999,577604.182984,775,775N,Tue 08 Aug 2017 08:53:57 GMT
9444 -- SL-8 R/B,9443 -- COSMOS 858,0.8732307175925926,Tue 08 Aug 2017 20:57:27 GMT,4.166612397363472,-4.046967404676252,0.5749045236655511,-0.8075880657995586,12.098822636702518,0.025401298494865842,-9.805848782487516,-7.087044068115292,62.24676842833057,75.98912228113116,788.3463531465666,206302.01620800002,181956.293208,775,775,Tue 08 Aug 2017 08:53:57 GMT
9444 -- SL-8 R/B,13991 -- COSMOS 1452,0.7819221412037037,Wed 09 Aug 2017 18:45:58 GMT,4.738708648832892,4.597082432223942,0.43665676522720603,-1.0637309994788375,13.846460103757211,0.014720510293443567,-12.836674628282044,-5.1907634505086895,43.169605275217016,123.48127941777229,776.9203251661269,284812.955088,245763.781088,775,775,Tue 08 Aug 2017 08:53:57 GMT
10121 -- SL-8 R/B,35946 -- WORLDVIEW 2,0.9289809722222222,Sat 12 Aug 2017 22:17:43 GMT,4.82563779834847,4.0684254486441205,-1.8499379785987549,1.820006594771985,10.490943013165694,-0.012103827938435188,-7.381589474756265,-7.454654628418869,-71.73119867835028,31.91711095074593,793.004280813376,516378.06548,527958.38648,775,775N,Tue 08 Aug 2017 08:53:57 GMT
10521 -- SL-8 R/B,15483 -- SL-8 R/B,0.3866995717592593,Tue 08 Aug 2017 09:16:50 GMT,4.952443522682419,3.5256366262092342,2.5663344527950978,2.3474476994569415,10.06696861842563,0.004841342534325122,-6.79670368329449,7.426213891833444,-68.27827592815214,28.585486909712643,783.6101771024568,124761.07790399999,152829.300904,775,775,Tue 08 Aug 2017 08:53:57 GMT
10962 -- SL-8 R/B,12792 -- SL-8 R/B,0.7986086458333334,Tue 08 Aug 2017 19:09:59 GMT,4.06923260063314,-3.6487851722267806,-0.4995377728247549,1.7307462952448112,14.340602519419285,0.016135585747452864,-13.784228272707697,-3.9557137394828157,5.770631945386059,55.41997579560987,777.7749044381932,164859.31626400002,174496.732264,775,775,Tue 08 Aug 2017 08:53:57 GMT
11112 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.7827010648148148,Sun 13 Aug 2017 18:47:05 GMT,0.6539262891314789,-0.3921612519334303,-0.27602970261476,0.4445635470591951,12.596716487039293,-0.04327765238463269,-10.63481520135084,-6.75100725320072,73.91591321411983,-100.60441093022378,791.0583676904374,590909.002928,591296.073928,775,775N,Tue 08 Aug 2017 08:53:57 GMT
11112 -- SL-8 R/B,31114 -- CZ-2C R/B,0.4127078125,Fri 11 Aug 2017 09:54:17 GMT,3.1938929623885697,0.6619594230714938,-2.663766678365879,1.6331286111715015,7.7647550626120845,-0.022819681839590884,-4.059791330857999,-6.618836362561849,65.77367080124792,-4.2442929904092574,796.1727757927418,386141.585072,397069.997072,775,LEO,Tue 08 Aug 2017 08:53:57 GMT
