PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,21574 -- ERS 1,0.2502640972222222,Sat 12 Aug 2017 06:00:22 GMT,4.849861690329675,2.446643138933723,0.3807864213096909,4.170143578748685,14.925161929370454,-0.009047549228921072,-14.862433908676419,1.3669071182810986,43.560143413789525,-52.164296487890994,749.4463722679455,319175.404048,327019.592048,775,775N,Wed 09 Aug 2017 14:36:45 GMT
7434 -- SL-8 R/B,16952 -- COSMOS 1777,0.2920039467592593,Thu 10 Aug 2017 07:00:29 GMT,0.9685347144497748,-0.917065620818903,0.0911767614823766,-0.29788745923619714,14.275727748622382,0.04370101811132645,-13.660951313541068,-4.144020050972683,18.830303385708465,-134.76545778482097,785.4257936092696,183192.71476,143250.60476000002,775,775,Wed 09 Aug 2017 14:36:45 GMT
8344 -- SL-8 R/B,12443 -- SL-8 R/B,0.7910822685185185,Tue 15 Aug 2017 18:59:09 GMT,2.103292287842823,2.029308095318811,0.5180077577489428,-0.19342974250414408,5.159398603807532,0.0011722677648010626,-1.7922064556710966,-4.838118291134504,73.00153595128296,-121.8090744858862,787.4226335582676,620265.183608,621969.183608,775,775,Wed 09 Aug 2017 14:36:45 GMT
8459 -- SL-8 R/B,13648 -- COSMOS 1420,0.7058422685185185,Sun 13 Aug 2017 16:56:24 GMT,2.276426335549359,-0.9900637344444476,-2.0228995332889608,-0.3313127542666625,2.382118966995765,-0.0023735952745922197,-0.3836130644975997,2.3510266173978556,73.89974793570042,-129.71287452118096,780.1655199356031,440645.155608,440181.321608,775,775,Wed 09 Aug 2017 14:36:45 GMT
9023 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.6242299768518519,Sun 13 Aug 2017 14:58:53 GMT,4.403009171798304,4.130346001447833,-0.10542941279197113,1.5217149253983515,14.92458164046496,0.017799166919832715,-14.886917726428699,-1.0594814482112014,-22.81263506053605,-9.117975925079921,757.6986179608446,435719.046464,445154.510464,775,775N,Wed 09 Aug 2017 14:36:45 GMT
9444 -- SL-8 R/B,13991 -- COSMOS 1452,0.7819222800925926,Wed 09 Aug 2017 18:45:58 GMT,4.789783535691339,4.657576701358266,0.42829677589889614,-1.0322632714111823,13.846462816452094,0.01472961407446428,-12.836675041609691,-5.1907696386927515,43.1707943069224,123.48039301178406,776.8830680813454,194640.616376,108166.214376,775,775,Wed 09 Aug 2017 14:36:45 GMT
10121 -- SL-8 R/B,35946 -- WORLDVIEW 2,0.9289827430555555,Sat 12 Aug 2017 22:17:44 GMT,3.9926305217635893,3.9258982752280644,0.5107880057226867,-0.5172202906841412,10.490818278654775,-0.014712034027538266,-7.381379525707345,-7.4546822876149665,-71.74756837728549,31.944984994459947,793.1190780116908,371901.398312,389652.599312,775,775N,Wed 09 Aug 2017 14:36:45 GMT
11112 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.7827008217592593,Sun 13 Aug 2017 18:47:05 GMT,0.5729679025891601,-0.3703969585649247,-0.2349738870114088,0.36862661719624884,12.596852100760245,-0.04320065986882858,-10.635048098281898,-6.750893903672703,73.91534800271833,-100.60294543185312,791.0453266890474,446563.653424,458846.391424,775,775N,Wed 09 Aug 2017 14:36:45 GMT
11112 -- SL-8 R/B,31114 -- CZ-2C R/B,0.4127078472222222,Fri 11 Aug 2017 09:54:17 GMT,2.9104664793690063,0.6362669231366453,-2.4206011511287655,1.485486316735507,7.76490860258842,-0.022934439984679554,-4.05993172135255,-6.618929976663114,65.77307277379569,-4.242834677759329,796.1857558126977,241796.260144,244790.585144,775,LEO,Wed 09 Aug 2017 14:36:45 GMT
11511 -- SL-8 R/B,16864 -- SL-8 R/B,0.2677251273148148,Tue 15 Aug 2017 06:25:31 GMT,3.7396125060125076,-3.7342457865825054,-0.08928770233877004,-0.17927020591450854,13.35871310551262,-0.015082965051047267,-11.980930261809984,5.908662996076666,-51.76607696057551,125.62086037607416,799.2886311691857,582648.540136,579965.199136,775,775,Wed 09 Aug 2017 14:36:45 GMT
12443 -- SL-8 R/B,11510 -- COSMOS 1125,0.12772570601851851,Sat 12 Aug 2017 03:03:55 GMT,2.8480522518379208,2.4922835497227425,-0.913724683517823,1.032003652954707,11.174626144635102,-0.0007267652940472543,-8.37723151208588,-7.395556851048466,-65.55442072810989,-82.89298036063022,798.061153461357,305455.176056,306427.945056,775,775,Wed 09 Aug 2017 14:36:45 GMT
12443 -- SL-8 R/B,11869 -- COSMOS 1190,0.16950947916666667,Tue 15 Aug 2017 04:04:05 GMT,2.8924622480610767,1.8291409470439248,1.2549490800285712,-1.856255386212375,12.372810378561347,0.012122223268603648,-10.246697228273991,-6.934802493771582,60.68479815385944,-176.12584615641492,782.0657323042789,568265.294456,579925.7814559999,775,775,Wed 09 Aug 2017 14:36:45 GMT
12443 -- SL-8 R/B,17369 -- COSMOS 1818,0.03038915509259259,Sun 13 Aug 2017 00:43:45 GMT,4.858384653193554,-4.072821565299819,-1.4137837288226,2.2399199770824056,12.620685775832712,0.0021620185306560416,-10.680280834118339,-6.724084032962892,-48.856722691038755,-70.26012629075636,797.707418454263,383445.29804,383834.04104,775,775N,Wed 09 Aug 2017 14:36:45 GMT
12792 -- SL-8 R/B,13992 -- SL-8 R/B,0.09251349537037037,Wed 09 Aug 2017 02:13:13 GMT,2.099097604999593,-2.05547052269867,-0.41293594685709106,-0.10361268951185047,3.460066387312458,-0.007486917537062937,-0.8021647927383357,3.3657889113796693,73.75794151646127,23.468990951912495,787.5792087992468,43553.24559199999,41858.18859199999,775,775,Wed 09 Aug 2017 14:36:45 GMT
12792 -- SL-8 R/B,13027 -- COSMOS 1331,0.1821847337962963,Fri 11 Aug 2017 04:22:20 GMT,2.176952434146893,2.0042374076601845,0.7987657035291195,-0.29004769458854573,4.882402311293515,-0.0258667312784263,-1.5990672941227277,-4.613043142048885,73.23735775713068,18.963473399008105,781.3643617563165,224100.840344,222420.75734399998,775,775,Wed 09 Aug 2017 14:36:45 GMT
