PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
6061 -- SL-8 R/B,35946 -- WORLDVIEW 2,0.15485905092592592,Thu 14 Dec 2017 03:42:59 GMT,4.957462409835667,3.2969020532182185,-1.0994640705811325,-3.5352580038686283,14.257343100308585,0.003860061530817575,-13.611915561454584,4.241175795421865,72.14647771700083,131.03012025723407,778.5687865819314,691413.984592,549023.487592,775,775N,Sat 09 Dec 2017 10:09:53 GMT
6061 -- SL-8 R/B,14452 -- METEOR 2-10,0.6763185763888889,Sat 09 Dec 2017 16:13:53 GMT,1.596815105908589,-0.34388277301150083,1.4510785308440681,0.5709064881450031,5.446325615608866,-0.0382968689041719,-2.001821742603533,5.064948743265738,-73.62608312880829,148.6992323786858,771.4734886292867,304468.08712,155847.49012,775,LEO,Sat 09 Dec 2017 10:09:53 GMT
6324 -- SL-8 R/B,19039 -- SL-8 R/B,0.8084555671296296,Thu 14 Dec 2017 19:24:10 GMT,3.3804446170525284,-1.0990391641798851,0.9694085128456355,3.046270811956725,14.250516491410286,-0.030608205443292263,-13.577630489718265,4.3271507593783936,25.465405825940326,124.57010606531902,757.8678822360075,683132.944536,591017.289536,775,775,Sat 09 Dec 2017 10:09:53 GMT
8344 -- SL-8 R/B,11511 -- SL-8 R/B,0.6668681481481481,Sun 10 Dec 2017 16:00:17 GMT,2.254250060747293,-1.8256305157747192,-0.3854960649951827,1.2649542838070773,14.275357401920344,0.003183348883983853,-13.668775690644495,-4.117085126360391,-17.716396585427688,26.275037612974728,785.121656746503,231560.994256,276439.89225599996,775,775,Sat 09 Dec 2017 10:09:53 GMT
8459 -- SL-8 R/B,15483 -- SL-8 R/B,0.3977361111111111,Fri 15 Dec 2017 09:32:44 GMT,2.8247821824114547,-0.5228084558948467,1.5950317452861928,-2.2719901910102926,12.227716587060543,0.0016046276432230113,-10.009413430828038,-7.023438839301226,-61.47451360231197,123.85052827534864,781.3452999211225,732060.950384,670357.694384,775,775,Sat 09 Dec 2017 10:09:53 GMT
8459 -- SL-8 R/B,15483 -- SL-8 R/B,0.5021724074074074,Fri 15 Dec 2017 12:03:07 GMT,3.2808310143516,-3.167661310782023,0.495143350110855,0.6961372190485708,12.208003213673111,-0.01263014234594266,-9.992358999476158,7.013411763909571,61.46337524665633,-94.02442833975918,794.1958099515307,741084.246896,679380.990896,775,775,Sat 09 Dec 2017 10:09:53 GMT
9023 -- SL-8 R/B,16953 -- SL-8 R/B,0.4924965277777778,Fri 15 Dec 2017 11:49:11 GMT,3.625539023845901,2.9993509738824287,-0.5580533816011375,-1.9588270398827234,14.364840070883606,-0.008911842961519499,-13.811384385072511,3.94895077316666,-0.19724957244934718,-139.26309415366222,765.4832606913064,654482.61448,652500.08448,775,775,Sat 09 Dec 2017 10:09:53 GMT
9444 -- SL-8 R/B,11573 -- COSMOS 1140,0.9263794907407408,Thu 14 Dec 2017 22:13:59 GMT,3.7878354599634734,3.6054254642622254,-1.0951169956593076,-0.3864239371728618,5.0662041722577635,-0.015959035369101798,-1.7273105290272976,4.762622004789326,-73.12968625104693,-161.35967488041263,795.6717118351812,725996.501224,636196.977224,775,775,Sat 09 Dec 2017 10:09:53 GMT
9444 -- SL-8 R/B,13648 -- COSMOS 1420,0.065154375,Sun 10 Dec 2017 01:33:49 GMT,3.840929472913542,3.0359268274851274,-0.7959531462769955,-2.2141242293475663,14.056726035157338,-0.006911749432138549,-13.234607832426793,4.736734590100787,-35.402835413655566,-140.15883144608338,778.547327459695,305986.651624,190536.88862399998,775,775,Sat 09 Dec 2017 10:09:53 GMT
10121 -- SL-8 R/B,11573 -- COSMOS 1140,0.21579559027777778,Fri 15 Dec 2017 05:10:44 GMT,2.5171005837699174,-2.149386872332798,-0.45706377207720655,1.2276091112873984,13.966315750698422,0.011480890764075866,-13.0856375175298,-4.880976807686204,-38.23191044808441,-168.87429694121414,793.2692264678079,623729.9948399999,661202.52884,775,775,Sat 09 Dec 2017 10:09:53 GMT
10121 -- SL-8 R/B,21014 -- COSMOS 2112,0.9669744791666667,Sat 09 Dec 2017 23:12:26 GMT,3.331222512592018,-3.1463351900274574,0.95375935057085,-0.5366203514479566,7.32378514480503,0.007099978823694527,-3.5854658112947266,-6.386095313538954,71.75138254146056,-137.215142987767,775.3129612587511,170231.85084,182281.23784,775,775,Sat 09 Dec 2017 10:09:53 GMT
10677 -- SL-8 R/B,5705 -- COSMOS 468,0.7873161574074075,Mon 11 Dec 2017 18:53:44 GMT,3.220846338775648,0.6457611752166486,1.395786607665941,-2.829951128278859,13.377373021554066,-0.015287092503424447,-11.992944873169442,-5.926478594555467,-51.908232600773715,170.563022825775,783.4858605994541,370069.576992,408510.304992,775,775,Sat 09 Dec 2017 10:09:53 GMT
11112 -- SL-8 R/B,12442 -- COSMOS 1269,0.6541279629629629,Mon 11 Dec 2017 15:41:56 GMT,4.923684723521185,1.2350098630486173,-3.856899063385325,2.800312752116937,8.738862803229415,0.028665602999136584,-5.129697360760954,-7.074822002274931,70.35713691654846,11.417589311121372,800.0443544127451,320480.539896,321198.867896,775,775,Sat 09 Dec 2017 10:09:53 GMT
11112 -- SL-8 R/B,16860 -- COSMOS 1763,0.6165538773148148,Mon 11 Dec 2017 14:47:50 GMT,3.1961463012088167,1.238987048231138,2.897926691950823,-0.53130326662492,2.6098587435456952,-0.038095411198070056,-0.45520163723080387,-2.56957250731906,-73.87697260107868,156.80874009695052,775.4966555873568,317234.138616,317108.376616,775,775,Sat 09 Dec 2017 10:09:53 GMT
11427 -- SL-8 R/B,13241 -- COSMOS 1371,0.1590330324074074,Thu 14 Dec 2017 03:49:00 GMT,1.5022604237672952,-1.472270400862726,0.20993921478651462,0.2124424007886555,10.621953308733213,0.016110974010312702,-7.575097694281379,7.446041058946548,-66.91977975010253,-126.7907854028595,803.0618936294738,558059.855656,535556.633656,775,775,Sat 09 Dec 2017 10:09:53 GMT
11574 -- SL-8 R/B,28480 -- CZ-2C R/B,0.07629256944444444,Tue 12 Dec 2017 01:49:51 GMT,3.920233239529803,-2.6517450119054047,0.16847940081570414,-2.882376057291831,14.947106369814314,0.11810864694825235,-14.912723674739468,-1.0063358181664155,-0.8774614269536136,-37.277260209374546,757.7386690999981,357011.27872,361931.67472,775,LEO,Sat 09 Dec 2017 10:09:53 GMT
11870 -- SL-8 R/B,16953 -- SL-8 R/B,0.3594840162037037,Thu 14 Dec 2017 08:37:39 GMT,3.21284763582546,-0.611892256457395,2.667597055925522,-1.6828261183891446,7.976285572342346,-0.0007820103622880204,-4.253233784584312,-6.747676140249105,71.2060983508204,148.18081638850506,773.8288746121722,555124.601904,554607.803904,775,775,Sat 09 Dec 2017 10:09:53 GMT
11870 -- SL-8 R/B,16953 -- SL-8 R/B,0.39424555555555557,Thu 14 Dec 2017 09:27:42 GMT,4.147178558241203,3.49256842799241,-1.8889457698515617,-1.197054571974324,7.945894404431887,0.004197297528028229,-4.240073489600132,6.720044424843156,-71.21925058684648,-44.36510335237225,799.020144769006,558127.998768,557611.200768,775,775,Sat 09 Dec 2017 10:09:53 GMT
