PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
6061 -- SL-8 R/B,13242 -- SL-8 R/B,0.890879537037037,Mon 09 Oct 2017 21:22:51 GMT,4.639103850033288,-2.712926712423723,1.0515368573281447,-3.613251087607525,14.358123376800219,0.013602717438027868,-13.788328676525552,-4.004686526758161,10.075575123572206,166.1875540933322,763.9075172652132,56839.086831999986,23760.86883199999,775,775,Wed 11 Oct 2017 00:51:41 GMT
10962 -- SL-8 R/B,15482 -- COSMOS 1624,0.7674435300925926,Mon 09 Oct 2017 18:25:07 GMT,3.9887878704183346,-1.4257506474141337,-1.6418575165621005,-3.3439449250702746,13.401739908186832,-0.0021502053180165602,-12.032457742812,5.901405647025822,51.67280128168343,93.85158139100447,782.8307166575707,930.968664,36408.544663999994,775,775,Wed 11 Oct 2017 00:51:41 GMT
13149 -- SL-8 R/B,13649 -- SL-8 R/B,0.5659613194444445,Mon 09 Oct 2017 13:34:59 GMT,0.8960876036340348,-0.8013148173668014,-0.22727827359456568,0.3304726058333181,12.274728670554065,-0.008995044135095668,-10.093991978478314,-6.984282995649476,61.098676689837696,-29.375558286637972,788.2604302897753,65627.37643199999,53607.264431999996,775,775,Wed 11 Oct 2017 00:51:41 GMT
14402 -- SL-8 R/B,19770 -- SL-8 R/B,0.49450627314814816,Mon 09 Oct 2017 11:52:05 GMT,2.390590029846317,1.8662562199951935,0.5155384241905995,-1.4022227160159964,14.023611297882004,-0.005652907272209177,-13.159732195696826,-4.845935453167275,37.36928434264651,14.975896894163016,771.0324578894242,60027.409208,16302.448208000002,775,775,Wed 11 Oct 2017 00:51:41 GMT
14760 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.23296158564814815,Mon 09 Oct 2017 05:35:27 GMT,3.5412849260583807,-0.0627222768489446,-3.221282809457276,-1.4697285140485037,6.212489203411399,0.021627961314148708,-2.5768745609465187,5.652810967203775,59.24429172466143,-37.4205845591251,763.4407832008648,6817.0334719999955,38148.037471999996,775,775N,Wed 11 Oct 2017 00:51:41 GMT
14760 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.30266216435185184,Mon 09 Oct 2017 07:15:50 GMT,1.172236386192748,0.036444589253733284,-1.0675360503895208,-0.4828837522091344,6.192478884506943,0.019360537021897925,-2.5603739337087896,5.6383424181451725,59.146000631541945,-62.57073293659834,763.3426228892724,12839.163392000002,44170.167392,775,775N,Wed 11 Oct 2017 00:51:41 GMT
14760 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.37236288194444445,Mon 09 Oct 2017 08:56:12 GMT,1.209853831741533,0.13498581319709047,1.0951973166787066,0.49605237823666537,6.172478443477158,0.0170865692719276,-2.543935501146314,5.623841245123138,59.04696781489082,-87.72102018951479,763.2446304873879,18861.305599999992,50192.30959999999,775,775N,Wed 11 Oct 2017 00:51:41 GMT
14760 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.44206385416666666,Mon 09 Oct 2017 10:36:34 GMT,3.6501713449312074,0.25478690286854544,3.3203120373208077,1.4947783970563904,6.152464589775615,0.014789121044522744,-2.5275560964961024,5.609283554020687,58.94697719462299,-112.87105433666564,763.1273628599934,118.12931200000457,2030.324311999997,775,775N,Wed 11 Oct 2017 00:51:41 GMT
18096 -- SL-8 R/B,9443 -- COSMOS 858,0.42070099537037037,Mon 09 Oct 2017 10:05:48 GMT,4.1904996680339,-2.8505125811325343,0.8720334735114593,2.945237361177336,14.31401464050906,-0.031213195756385176,-13.740318464134752,4.011694077229215,11.670645696354057,-150.15104756818658,788.2347519975173,42344.284783999996,8856.236783999993,775,775,Wed 11 Oct 2017 00:51:41 GMT
6059 -- COSMOS 494,35946 -- WORLDVIEW 2,0.13851724537037036,Mon 09 Oct 2017 03:19:27 GMT,4.178812788231315,3.9165530276150093,0.47789503193274135,-1.3764828511150553,14.068868097500546,-0.006186764557947299,-13.275151100780107,-4.658688068573562,-72.8721107995145,-41.53924586381016,793.9712864294341,16474.13868799999,40859.730687999996,775,775N,Wed 11 Oct 2017 00:51:41 GMT
8923 -- COSMOS 836,13648 -- COSMOS 1420,0.7154977546296296,Mon 09 Oct 2017 17:10:19 GMT,2.6698488749988964,1.9409087014410034,0.9526919007720426,1.5663156036417931,12.75111201794925,-0.013508014417121104,-10.899344409013707,6.617776566305174,58.208103255277464,119.68314912413608,794.2348356537926,43276.533464,30296.986463999994,775,775,Wed 11 Oct 2017 00:51:41 GMT
8923 -- COSMOS 836,13648 -- COSMOS 1420,0.820262974537037,Mon 09 Oct 2017 19:41:10 GMT,2.907448931826789,2.8690168992634426,-0.24657905455864967,0.4014973135304171,12.748171929274834,0.002900812315352141,-10.89714506912371,-6.615747007414326,-58.19269656217812,-98.31016404938669,795.4450665439327,52328.24828000001,39348.70128,775,775,Wed 11 Oct 2017 00:51:41 GMT
11425 -- COSMOS 1110,15031 -- COSMOS 1570,0.7051160185185186,Mon 09 Oct 2017 16:55:22 GMT,3.8888052053644473,-1.0720024443244256,3.7263061463891356,-0.29708447959390466,1.1460725081471266,0.0054819008347332665,-0.08939189187293728,-1.1425678239655013,74.15008034739589,117.81022631277725,790.0828994360556,19632.351704,11621.483704000002,775,775,Wed 11 Oct 2017 00:51:41 GMT
