PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
11586 -- SL-8 R/B,5050 -- COSMOS 400,0.017810903,Sun 04 Mar 2018 00:25:38 GMT,3.818258851,-3.736799753,0.248211656,0.744190318,13.98891663,-0.009954413,-13.30698879,4.314364225,28.99570908,75.22719733,994.3989403,6815.874336,51226.65434,975,975,Mon 05 Mar 2018 12:18:16 GMT
14085 -- SL-8 R/B,17160 -- SL-8 R/B,0.04213478,Sun 04 Mar 2018 01:00:40 GMT,1.904869138,1.101844712,1.514611268,-0.347012058,3.196873218,-0.020141402,-0.701472959,-3.118898585,-82.88549208,-23.11017549,1029.556954,10990.85218,8374.878184,975,975,Mon 05 Mar 2018 12:18:16 GMT
9613 -- SL-8 R/B,14547 -- SL-8 R/B,0.05004647,Sun 04 Mar 2018 01:12:04 GMT,3.672512898,0.25843225,3.170204294,1.835856338,7.364263263,0.028135509,-3.692336024,6.371674543,81.97897725,-160.742298,1006.906441,20364.7711,14243.9471,975,975,Mon 05 Mar 2018 12:18:16 GMT
16860 -- COSMOS 1763,17369 -- COSMOS 1818,0.051702616,Sun 04 Mar 2018 01:14:27 GMT,1.101339173,1.094524319,-0.110545696,-0.052384518,6.898373821,-0.015671387,-3.202678943,6.109841517,-64.90421792,169.3351351,799.4219108,10882.10156,40741.08156,775,775N,Mon 05 Mar 2018 12:18:16 GMT
28381 -- SL-8 R/B,9025 -- COSMOS 842,0.05309669,Sun 04 Mar 2018 01:16:27 GMT,4.224232257,-4.194863407,0.485304246,0.108346402,2.617907345,0.011959983,-0.467662175,2.575769383,82.82297278,40.92934702,979.2339113,17993.3793,24524.1193,975,975,Mon 05 Mar 2018 12:18:16 GMT
18130 -- SL-8 R/B,13916 -- COSMOS 1447,0.056656644,Sun 04 Mar 2018 01:21:35 GMT,4.005015937,-1.281584838,-2.801062838,2.559636681,9.939513743,-0.009181994,-6.708683081,-7.333990759,80.4040228,-52.6593807,991.1880525,14274.13146,7448.992464,975,975,Mon 05 Mar 2018 12:18:16 GMT
6271 -- SL-8 R/B,15171 -- COSMOS 1589,0.059454664,Sun 04 Mar 2018 01:25:36 GMT,4.809746085,-3.703591637,1.856952368,-2.443111599,11.29164649,0.045406199,-8.960779985,-6.870490571,-70.04136713,7.801071052,1527.242546,10496.6512,10309.6852,1500,1500,Mon 05 Mar 2018 12:18:16 GMT
11681 -- SL-8 R/B,14450 -- COSMOS 1506,0.136784595,Sun 04 Mar 2018 03:16:58 GMT,1.987605665,-0.914861398,-0.613137158,-1.654589897,13.79681964,-0.05209753,-12.92860143,4.81671912,-69.5693462,-8.57082643,992.3628555,15741.80506,15774.96806,975,975,Mon 05 Mar 2018 12:18:16 GMT
6148 -- COSMOS 514,18820 -- METEOR 2-17,0.140314051,Sun 04 Mar 2018 03:22:03 GMT,4.385744263,2.351201714,0.468126115,3.672527901,14.62366152,-0.012596842,-14.50499776,1.859128187,-7.243481356,-176.3776076,956.1490648,92529.83498,20094.99898,975,975N,Mon 05 Mar 2018 12:18:16 GMT
10352 -- COSMOS 951,27534 -- NADEZHDA 7,0.15206434,Sun 04 Mar 2018 03:38:58 GMT,1.866161239,-1.073496031,-0.278067465,-1.500947209,14.40637627,-0.010699352,-14.15800084,2.663564331,-48.6612058,18.82835315,1024.813252,16129.53455,15706.58555,975,975,Mon 05 Mar 2018 12:18:16 GMT
10355 -- SL-8 R/B,6148 -- COSMOS 514,0.177397685,Sun 04 Mar 2018 04:15:27 GMT,1.956709606,-0.877099852,-0.212980768,-1.736101243,14.63635598,-0.0400599,-14.52598071,1.793654339,2.422530733,-9.161342763,964.0523948,23332.15532,95733.86032,975,975,Mon 05 Mar 2018 12:18:16 GMT
8873 -- COSMOS 823,20103 -- NADEZHDA 1,0.201141713,Sun 04 Mar 2018 04:49:38 GMT,4.535899201,3.917957162,0.322290135,2.262768727,14.58283909,0.005791785,-14.43619624,2.062862176,-30.24503841,-33.18419002,981.5468619,22630.20222,21513.03822,975,975,Mon 05 Mar 2018 12:18:16 GMT
7593 -- COSMOS 700,14965 -- COSMOS 1550,0.242208449,Sun 04 Mar 2018 05:48:46 GMT,4.615478694,4.568144451,-0.192639677,-0.630547223,14.08258591,-0.015399804,-13.51325353,3.963706303,-64.391837,-129.511939,1013.772263,40416.83037,53799.29837,975,975,Mon 05 Mar 2018 12:18:16 GMT
11586 -- SL-8 R/B,10991 -- COSMOS 1027,0.244687662,Sun 04 Mar 2018 05:52:21 GMT,2.194830822,-1.13679066,0.79550146,1.700637162,13.32950875,-0.004224179,-12.0754995,5.64429779,73.21416628,13.03290276,993.7908222,26418.02678,726.097784,975,975,Mon 05 Mar 2018 12:18:16 GMT
9613 -- SL-8 R/B,20509 -- SL-8 R/B,0.245618287,Sun 04 Mar 2018 05:53:41 GMT,3.088533687,2.111766372,0.296816161,2.234140392,14.61388938,-0.016524776,-14.48038656,1.970759918,-24.64394808,65.67674295,968.0179432,37262.17654,41305.79554,975,975,Mon 05 Mar 2018 12:18:16 GMT
36089 -- CZ-2C R/B,39218 -- ARIANE 5 R/B,0.259325012,Sun 04 Mar 2018 06:13:25 GMT,2.574783539,-2.203662266,-1.088500126,0.767170363,12.68587928,2.36817102,-10.01788018,-7.413863754,-1.184131016,-16.56046218,778.8547848,26437.43092,-3982.08808,775N,GTO,Mon 05 Mar 2018 12:18:16 GMT
10512 -- COSMOS 967,22782 -- METEOR 2-21,0.279484352,Sun 04 Mar 2018 06:42:27 GMT,3.555124073,-2.895134521,-0.709165901,-1.937572452,13.82404487,0.000433329,-12.97663854,4.765613152,-37.26830131,100.5103921,979.9281627,30156.90832,39332.25532,975,975N,Mon 05 Mar 2018 12:18:16 GMT
9509 -- COSMOS 864,13949 -- COSMOS 1448,0.307929826,Sun 04 Mar 2018 07:23:25 GMT,2.918071156,-2.915897936,-0.09026828,-0.067306282,9.237144284,0.003619863,-5.805013664,7.185167901,80.99017617,11.62999031,1010.144777,31019.16941,36982.77141,975,975,Mon 05 Mar 2018 12:18:16 GMT
11112 -- SL-8 R/B,27387 -- ARIANE 5 R/B,0.319952523,Sun 04 Mar 2018 07:40:43 GMT,0.605993507,-0.040285906,-0.565445537,0.214188052,5.29635358,0.025015966,-1.887859421,-4.948406032,-53.35382781,108.0860566,810.7074222,77272.01288,41271.38288,775,775N,Mon 05 Mar 2018 12:18:16 GMT
23603 -- COSMOS 2315,27006 -- SL-16 R/B,0.326706053,Sun 04 Mar 2018 07:50:27 GMT,3.417872992,0.08166858,1.260198114,3.176017435,13.65829139,0.010756892,-12.68875226,5.054144245,80.65398524,-169.4957284,1010.297189,38307.49401,31284.89601,975,975N,Mon 05 Mar 2018 12:18:16 GMT
18710 -- SL-8 R/B,11667 -- COSMOS 1150,0.330786921,Sun 04 Mar 2018 07:56:19 GMT,2.202441821,-2.099245234,-0.349085319,0.567502302,12.59419874,0.008638822,-10.74489653,-6.569700591,76.4495558,0.653855073,975.8611271,44130.96627,30935.11127,975,975,Mon 05 Mar 2018 12:18:16 GMT
8421 -- SL-8 R/B,25567 -- NADEZHDA 5,0.348432894,Sun 04 Mar 2018 08:21:44 GMT,3.013575922,0.143677585,-0.472336884,-2.972859643,14.52453909,0.003997671,-14.34469286,2.278597499,38.88295594,43.90154104,996.6165509,4925.477368,44164.39237,975,975,Mon 05 Mar 2018 12:18:16 GMT
13260 -- SL-8 R/B,25893 -- SL-8 R/B,0.352934942,Sun 04 Mar 2018 08:28:13 GMT,4.290469531,3.502800965,-0.746149881,2.362577947,14.01604907,-0.002524831,-13.36569448,-4.219933207,-26.47170255,-101.5468786,994.9222946,7268.351776,41595.84778,975,975,Mon 05 Mar 2018 12:18:16 GMT
14085 -- SL-8 R/B,6148 -- COSMOS 514,0.373346944,Sun 04 Mar 2018 08:57:37 GMT,2.519990098,2.515206289,0.061799723,-0.142366468,13.76747346,0.011637751,-12.83210721,-4.988007071,70.34726107,120.5393518,961.6359983,39607.58358,112663.8766,975,975,Mon 05 Mar 2018 12:18:16 GMT
15516 -- METEOR 2-12,20826 -- METEOR 2-20,0.377635428,Sun 04 Mar 2018 09:03:47 GMT,2.962458036,2.592881037,-0.540850022,1.326878591,13.61853669,0.006328417,-12.58970091,-5.192680663,-70.10877148,130.1812876,969.8170354,35582.14525,17532.20725,975N,975N,Mon 05 Mar 2018 12:18:16 GMT
10461 -- SL-8 R/B,11736 -- SL-8 R/B,0.380513137,Sun 04 Mar 2018 09:07:56 GMT,2.126335966,0.55785485,-0.660283795,1.942711486,13.97948908,0.006168428,-13.22702778,-4.524578772,67.93699275,43.80233088,964.1099521,43941.52087,5094.945872,975,975,Mon 05 Mar 2018 12:18:16 GMT
11680 -- COSMOS 1153,22006 -- COSMOS 2195,0.382121574,Sun 04 Mar 2018 09:10:15 GMT,0.507818999,0.506421807,0.023836355,-0.029136192,11.75017992,0.028688447,-9.428831546,-7.011636095,-78.18985215,167.166657,1035.983537,40388.1207,53172.6297,975,975,Mon 05 Mar 2018 12:18:16 GMT
13242 -- SL-8 R/B,14759 -- COSMOS 1538,0.397265278,Sun 04 Mar 2018 09:32:03 GMT,3.300342264,-1.644775084,0.785550905,-2.751342174,14.32635766,0.006434544,-13.77491356,-3.936526229,0.672027567,110.4015361,793.5779182,80238.51119,18135.52519,775,775,Mon 05 Mar 2018 12:18:16 GMT
26070 -- SL-16 R/B,15427 -- NOAA 9,0.40719934,Sun 04 Mar 2018 09:46:22 GMT,1.676426377,1.621732969,0.210232431,-0.369039159,12.96165489,-0.006376828,-11.30778325,-6.335494847,-70.98526311,87.87510819,855.3424418,65659.07594,46540.91194,850,850N,Mon 05 Mar 2018 12:18:16 GMT
15056 -- SL-8 R/B,22006 -- COSMOS 2195,0.416296157,Sun 04 Mar 2018 09:59:27 GMT,4.217392413,3.482510712,2.347716516,-0.383073187,2.291278218,-0.005377389,-0.361184762,-2.26262514,82.82449881,-87.84146086,967.8110867,49774.87299,56125.31399,975,975,Mon 05 Mar 2018 12:18:16 GMT
10461 -- SL-8 R/B,11736 -- SL-8 R/B,0.416793484,Sun 04 Mar 2018 10:00:10 GMT,3.778543308,-3.210742346,-0.64175217,-1.8859155,13.86483529,0.003117953,-13.11815508,4.48861394,-67.93514563,-149.3221631,1026.515553,47076.14282,8229.567824,975,975,Mon 05 Mar 2018 12:18:16 GMT
13127 -- COSMOS 1349,17359 -- COSMOS 1816,0.420636667,Sun 04 Mar 2018 10:05:43 GMT,1.44194473,0.822138214,-0.481499139,1.082336334,13.41150397,0.046693667,-12.23462643,-5.493648574,-72.57273995,133.7278356,1005.717384,40311.209,65950.671,975,975,Mon 05 Mar 2018 12:18:16 GMT
10744 -- COSMOS 996,20791 -- CZ-4 R/B,0.427577847,Sun 04 Mar 2018 10:15:42 GMT,1.71789571,-1.451236735,-0.662108065,0.637722917,10.30486772,0.029879185,-7.203020754,-7.36925355,-78.61704481,-161.843579,984.2066611,46851.07314,22698.77614,975,975N,Mon 05 Mar 2018 12:18:16 GMT
26070 -- SL-16 R/B,15427 -- NOAA 9,0.442494132,Sun 04 Mar 2018 10:37:11 GMT,4.757919654,1.365396958,2.233626689,3.972958897,12.94544626,0.000237044,-11.28787611,6.337857025,71.01678628,-104.7795397,860.857299,68708.54589,49590.38189,850,850N,Mon 05 Mar 2018 12:18:16 GMT
10461 -- SL-8 R/B,11736 -- SL-8 R/B,0.453196551,Sun 04 Mar 2018 10:52:36 GMT,2.079845294,0.52335175,0.656035844,-1.903017699,13.97956551,0.004867876,-13.22710018,-4.524604845,67.89065351,17.46854543,964.0809259,818.756784,11374.79278,975,975,Mon 05 Mar 2018 12:18:16 GMT
6148 -- COSMOS 514,13243 -- COSMOS 1372,0.469142407,Sun 04 Mar 2018 11:15:33 GMT,3.392884478,-0.396809818,0.942021099,-3.235243931,14.13677671,0.014968599,-13.57377261,-3.949801095,-7.970280407,-113.427754,967.4117795,1331.194896,49760.6669,975,975,Mon 05 Mar 2018 12:18:16 GMT
10693 -- SL-8 R/B,11735 -- COSMOS 1168,0.470575556,Sun 04 Mar 2018 11:17:37 GMT,4.530243649,-4.000196593,-1.865921914,-1.019740236,6.904069527,-0.036555602,-3.247211519,6.092655995,-82.12271401,-93.10583309,1015.931745,21554.91577,2270.586768,975,975,Mon 05 Mar 2018 12:18:16 GMT
11510 -- COSMOS 1125,13241 -- COSMOS 1371,0.484350463,Sun 04 Mar 2018 11:37:27 GMT,2.30637087,1.764486179,1.323653022,-0.673704527,6.742173045,-0.000261664,-3.048121169,-6.013805338,72.17490761,90.72614853,792.382572,25810.1177,13479.4117,775,775,Mon 05 Mar 2018 12:18:16 GMT
10461 -- SL-8 R/B,11736 -- SL-8 R/B,0.489477338,Sun 04 Mar 2018 11:44:50 GMT,3.797696342,-3.176318123,0.671879726,1.970299043,13.8647757,0.0017936,-13.11810254,4.488584151,-67.88909263,-175.6558417,1026.524034,3953.416368,14509.45237,975,975,Mon 05 Mar 2018 12:18:16 GMT
26070 -- SL-16 R/B,15427 -- NOAA 9,0.513165995,Sun 04 Mar 2018 12:18:57 GMT,3.928369026,1.368624566,-1.806249508,-3.20880238,12.93229746,0.004404933,-11.2649847,6.351725578,70.96227182,-130.3100381,860.8594431,74814.5944,55696.4304,850,850N,Mon 05 Mar 2018 12:18:16 GMT
11804 -- SL-8 R/B,23189 -- COSMOS 2285,0.518941944,Sun 04 Mar 2018 12:27:16 GMT,3.018388537,-3.000422987,0.066410301,-0.322057337,14.44184959,0.003455586,-14.1455129,-2.910579408,8.218628063,88.07214338,974.7967226,53290.90896,79650.07396,975,975,Mon 05 Mar 2018 12:18:16 GMT
13992 -- SL-8 R/B,7433 -- COSMOS 676,0.541921528,Sun 04 Mar 2018 13:00:22 GMT,3.255066431,-2.805679133,1.620393367,0.312965514,2.86811006,-0.006115735,-0.553770892,2.814134985,73.90686121,-29.23912686,786.5681112,55655.07986,55898.47186,775,775,Mon 05 Mar 2018 12:18:16 GMT
18130 -- SL-8 R/B,20805 -- SL-8 R/B,0.561286678,Sun 04 Mar 2018 13:28:15 GMT,4.469835664,-0.569401478,-2.003170094,-3.955062881,13.14031419,-0.014605472,-11.71769867,5.946695019,74.35921103,17.722739,985.6671549,13914.45654,721.304536,975,975,Mon 05 Mar 2018 12:18:16 GMT
12091 -- COSMOS 1226,13033 -- COSMOS 1333,0.592681933,Sun 04 Mar 2018 14:13:27 GMT,1.700558563,-1.642906089,-0.101795359,0.427079282,14.29014423,-0.034455474,-13.87655225,-3.412965359,59.13725429,-122.6705775,997.9307049,126.714424,6998.853424,975,975,Mon 05 Mar 2018 12:18:16 GMT
18161 -- SL-8 R/B,17359 -- COSMOS 1816,0.602081134,Sun 04 Mar 2018 14:26:59 GMT,3.949021276,0.996038958,-1.739701621,-3.402368837,13.10224934,-0.011061938,-11.67427976,5.948109573,74.30919412,-114.8655227,1000.485156,195.280304,81627.4733,975,975,Mon 05 Mar 2018 12:18:16 GMT
23466 -- SL-8 R/B,22207 -- COSMOS 2218,0.615214294,Sun 04 Mar 2018 14:45:54 GMT,3.6341777,3.014436018,0.673110057,-1.915031567,13.90515286,0.005080397,-13.12368506,-4.59588303,68.14350598,-149.3243191,988.5989012,6326.783712,6351.405712,975,975,Mon 05 Mar 2018 12:18:16 GMT
9848 -- SL-8 R/B,17067 -- SL-8 R/B,0.626587049,Sun 04 Mar 2018 15:02:17 GMT,2.706642482,1.568486829,-0.403927048,-2.168549176,14.45547865,0.032141936,-14.20943614,2.655513967,-48.35660918,117.6941647,994.3776015,17186.15379,26825.39279,975,975,Mon 05 Mar 2018 12:18:16 GMT
7593 -- COSMOS 700,27534 -- NADEZHDA 7,0.635613484,Sun 04 Mar 2018 15:15:17 GMT,0.307687888,0.304002304,-0.033378646,-0.033768353,10.12152401,-0.014390837,-6.944004852,7.363819508,80.23360276,149.3926111,975.6847663,74407.02582,12293.52382,975,975,Mon 05 Mar 2018 12:18:16 GMT
