PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5685--SL-8 R/B,10693--SL-8 R/B,0.00918815972222,2016-08-10 00:13:13.857000,3.49445529579,-2.01979790284,2.51465397813,1.34467453916,6.92831166468,-0.00116389282925,3.26605643024,-6.11018629526,-73.9546412242,14.0140986692,996.526587914,2016-08-09 21:38:25,2016-08-09 21:38:40,975,975,2016-08-10 00:00:00,
7209--METEOR 1-16,28353--SL-16 R/B,0.0125535532407,2016-08-10 00:18:04.627000,1.21676352089,0.879939424826,-0.764110380559,-0.349793368608,6.11946484689,-0.0269628421265,2.52115009585,-5.57592370927,70.4649428722,152.793438622,862.399977433,2016-08-09 18:41:44,2016-08-09 20:27:29,850N,850,2016-08-10 00:00:00,
14625--SL-8 R/B,6019--COSMOS 489,0.0212699652778,2016-08-10 00:30:37.725000,3.49534656287,-2.53741416915,2.20809246215,0.95042338321,5.77397178941,-0.0129954141181,2.27042704361,-5.30883625512,-73.1928362063,115.494554078,997.155839602,2016-08-09 13:19:54,2016-08-09 21:47:41,975,975,2016-08-10 00:00:00,
11327--SL-8 R/B,10137--COSMOS 926,0.0388941898148,2016-08-10 00:56:00.458000,4.54042320628,-2.62315907958,-3.62126735522,-0.787973398905,3.18803662388,-0.0101877732949,0.684854309038,-3.11359090117,-82.8092083872,91.0852654201,994.69174999,2016-08-09 22:10:31,2016-08-09 22:12:26,975,975,2016-08-10 00:00:00,
19324--COSMOS 1959,10531--COSMOS 970,0.0485322222222,2016-08-10 01:09:53.184000,4.28807536081,-4.04708871295,1.02996803083,-0.973565151885,10.3207082193,0.0470755913154,7.18670351967,7.40716508231,65.0291307498,-50.4703190929,967.149084146,2016-08-09 15:07:34,2016-08-09 23:12:53,975,LEO,2016-08-10 00:00:00,
20104--SL-8 R/B,13757--COSMOS 1428,0.069749525463,2016-08-10 01:40:26.359000,3.20332073174,2.05326629149,0.443827012077,2.41834216562,14.4315797766,0.0314323408155,14.1896392174,-2.63128214671,47.6566890517,-128.990416941,1009.37470584,2016-08-09 22:22:18,2016-08-09 22:14:24,975,975,2016-08-10 00:00:00,
7434--SL-8 R/B,8343--COSMOS 773,0.0728057175926,2016-08-10 01:44:50.414000,3.41469234229,-2.65072596535,-2.03785247325,0.693493292242,4.8331695689,-0.0102130624073,1.56879527009,4.57146641414,-73.1982836347,9.82029857842,806.576980285,2016-08-09 22:47:49,2016-08-09 22:50:47,775,775,2016-08-10 00:00:00,
14085--SL-8 R/B,15752--SL-8 R/B,0.0865653472222,2016-08-10 02:04:39.246000,4.48511998616,-3.94200865393,0.694835848275,-2.02338137942,13.8833197556,-0.00379844503511,13.1283327515,4.5159087873,67.9540454763,-11.7113049773,1012.454756,2016-08-09 21:11:04,2016-08-09 22:20:09,975,975,2016-08-10 00:00:00,
4799--COSMOS 385,5846--COSMOS 475,0.0878513425926,2016-08-10 02:06:30.356000,3.33050054969,-3.20494763981,-0.68633478114,0.591176036215,9.52226728341,0.0175906161027,6.16694936212,7.2554807113,-68.9471209397,-135.454317753,997.538389992,2016-08-09 14:49:49,2016-08-09 20:11:02,975,975,2016-08-10 00:00:00,
6020--SL-8 R/B,25592--SL-8 R/B,0.0948550347222,2016-08-10 02:16:35.475000,4.63636547504,4.61063407798,0.321469894523,0.366872353872,10.8578833754,0.0233409201331,8.0174688399,-7.32210898559,-71.8477019124,-37.9696795598,1008.04968239,2016-08-09 21:59:44,2016-08-09 22:03:48,975,975,2016-08-10 00:00:00,
