PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
6061 -- SL-8 R/B,10961 -- COSMOS 1023,0.2577993518518519,Sun 03 Sep 2017 06:11:13 GMT,4.674667306345825,1.6088530925162559,1.2085738852780779,4.219414096239227,14.34891901548504,-0.03184363927506774,-13.791327312483407,3.9610293934197327,-6.52088913975254,-41.128947338716486,771.6852067139456,203919.344704,117464.177704,775,775,Sun 03 Sep 2017 08:19:32 GMT
6324 -- SL-8 R/B,13027 -- COSMOS 1331,0.870346261574074,Mon 04 Sep 2017 20:53:17 GMT,1.4830116545223715,-1.4400733157317518,-0.34409496061305983,0.08432716555590741,3.6831353734336307,0.009310900891077722,-0.9181530842375816,-3.566846562450886,-73.70265656153134,-83.84871555589197,781.0398173042623,267928.44644,273030.58644,775,775,Sun 03 Sep 2017 08:19:32 GMT
6966 -- SL-8 R/B,10676 -- COSMOS 990,0.409077337962963,Fri 08 Sep 2017 09:49:04 GMT,3.7155474240163295,3.6366800450714436,-0.2752064208770171,0.7100086871273815,13.913273037589034,-0.002428783267320341,-12.968518891025925,-5.039511731568604,-40.88545681887631,126.81377673680801,774.2068625031245,566808.959368,583114.704368,775,775,Sun 03 Sep 2017 08:19:32 GMT
7434 -- SL-8 R/B,19770 -- SL-8 R/B,0.42918657407407407,Sun 03 Sep 2017 10:18:01 GMT,4.8189146741562245,-3.1438860589187243,1.1015618566260674,3.482022481456166,14.254332567301434,-0.003359996498305008,-13.59335420557263,4.290303846057376,24.212139480822508,-59.33403752668279,769.0945809206354,192966.44931999999,156480.97532,775,775,Sun 03 Sep 2017 08:19:32 GMT
8344 -- SL-8 R/B,13242 -- SL-8 R/B,0.7240915856481481,Thu 07 Sep 2017 17:22:41 GMT,2.9982190617329354,0.7717007110068153,1.3832643583714963,2.545658121121349,13.115039049463515,-0.0387306075221054,-11.526670875683603,6.256085655796383,55.11386262139374,110.03103926577869,784.4502426988857,511523.230472,500697.751472,775,775,Sun 03 Sep 2017 08:19:32 GMT
8459 -- SL-8 R/B,13992 -- SL-8 R/B,0.9298404398148148,Sat 02 Sep 2017 22:18:58 GMT,4.647188898161247,4.546659750000799,0.6234909179832321,-0.7317847006514203,11.349461120866449,0.005278808305200528,-8.645238803675568,-7.353236423212859,-65.14493257255954,-129.84373268336043,795.852136913952,100454.3304,141610.3984,775,775,Sun 03 Sep 2017 08:19:32 GMT
8924 -- SL-8 R/B,18095 -- COSMOS 1850,0.857915474537037,Sun 03 Sep 2017 20:35:23 GMT,3.7358341431143525,-3.365262187163353,0.5374329814328812,1.5305662177670747,14.092106930469887,-0.007745343213288379,-13.306990383493613,4.638041039389848,33.689613770165174,38.344562903891905,786.1244309300208,178734.230856,164103.973856,775,775,Sun 03 Sep 2017 08:19:32 GMT
9023 -- SL-8 R/B,14402 -- SL-8 R/B,0.27563912037037036,Wed 06 Sep 2017 06:36:55 GMT,2.5069686325136624,2.1104784386625397,0.4543591807186603,1.2744921416968573,14.076992357851031,0.0029165312960026304,-13.276657181537992,4.6788972440904475,-34.3708682364215,-148.62227631206096,777.8490633257974,473762.649736,375241.322736,775,775,Sun 03 Sep 2017 08:19:32 GMT
9444 -- SL-8 R/B,15483 -- SL-8 R/B,0.8924023842592592,Sun 03 Sep 2017 21:25:03 GMT,4.341316782799274,3.6512384234747515,2.075877454820322,-1.0982814648894128,7.001716857862165,0.015361401970797599,-3.2890234249633847,-6.181110571332861,71.96042366870661,-32.919077923029036,784.3378069057424,236119.510592,168934.964592,775,775,Sun 03 Sep 2017 08:19:32 GMT
10121 -- SL-8 R/B,18096 -- SL-8 R/B,0.03773634259259259,Wed 06 Sep 2017 00:54:20 GMT,4.266170239013196,4.261278328594017,0.14337515610991977,0.14546160698635502,10.498341722001635,-0.014523239561463924,-7.379981074061959,7.466649002994596,-67.32737034084427,-58.1476608625378,780.547329068628,359986.141352,383352.817352,775,775,Sun 03 Sep 2017 08:19:32 GMT
10121 -- SL-8 R/B,18096 -- SL-8 R/B,0.28154649305555557,Wed 06 Sep 2017 06:45:25 GMT,1.3729449709184045,-0.15425418816994352,0.9683936567781494,-0.9609356191302649,10.478267893022773,0.019831361434416522,-7.363487940611701,-7.454713281107572,67.32333129484125,33.382059128061044,796.3945117736379,381051.338408,404418.01440800005,775,775,Sun 03 Sep 2017 08:19:32 GMT
10121 -- SL-8 R/B,16011 -- COSMOS 1680,0.448644375,Sat 02 Sep 2017 10:46:02 GMT,4.3881330416655775,-4.383404892005274,-0.1657020307476632,0.11838910892838612,8.893007912435499,0.005299168595925948,-5.302905498403192,-7.138960353192737,70.03434985933202,-24.579510418152868,799.4977848743866,49888.59562400001,43539.834624,775,775,Sun 03 Sep 2017 08:19:32 GMT
10521 -- SL-8 R/B,27386 -- ENVISAT,0.6743715162037037,Thu 07 Sep 2017 16:11:05 GMT,2.915979784438509,-2.7192805855493134,-0.06337273386493325,-1.050921070732031,14.896582520781735,-0.02571189997509441,-14.860744137747515,1.0323726890335903,-12.924557470838298,-118.90658663063006,771.6217358881229,497765.090328,496244.400328,775,775N,Sun 03 Sep 2017 08:19:32 GMT
10962 -- SL-8 R/B,16953 -- SL-8 R/B,0.662725775462963,Wed 06 Sep 2017 15:54:19 GMT,1.2105678719596986,-1.0611275473438582,0.5150031045335345,-0.2724971618393902,6.904309861166877,0.004885011604586452,-3.1978318354584143,-6.1190965303545,71.93172147799064,-36.8469069593718,783.9181824593832,409519.17220000003,410313.2782,775,775,Sun 03 Sep 2017 08:19:32 GMT
11112 -- SL-8 R/B,14452 -- METEOR 2-10,0.6371963310185185,Thu 07 Sep 2017 15:17:33 GMT,4.131457075170434,4.090934117134566,-0.5607208040547558,-0.13706857097137254,2.883642354609333,0.016196365434988366,-0.5762670497483846,2.8254286744524,67.4294985293173,-64.78461927269115,758.3959256638453,500987.826584,498846.838584,775,LEO,Sun 03 Sep 2017 08:19:32 GMT
