PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
5707 -- SL-8 R/B,14759 -- COSMOS 1538,0.9213721759259259,Wed 03 Jan 2018 22:06:46 GMT,2.4917963314126674,-0.37270764347886143,-1.8377162003784906,-1.6410171042985748,9.926987744253728,0.01300113110763732,-6.621838433727787,7.395686067077154,-68.37487715767264,-45.1120904965733,804.5428090060869,184993.431928,88708.27592799999,775,775,Thu 04 Jan 2018 01:47:38 GMT
10121 -- SL-8 R/B,12442 -- COSMOS 1269,0.6685788888888888,Wed 03 Jan 2018 16:02:45 GMT,4.893029585213368,-4.4419978565347265,1.2817817820790223,1.6023198892353103,11.661783774661114,-0.0193048104939935,-9.132546407427354,7.25213239312595,-63.891257393672674,104.55502697968842,809.5708110441641,77125.56776800001,64541.353768,775,775,Thu 04 Jan 2018 01:47:38 GMT
13992 -- SL-8 R/B,16864 -- SL-8 R/B,0.39304989583333333,Wed 03 Jan 2018 09:25:59 GMT,3.354912279758408,-3.337696121790941,0.265278333055554,0.21177443060139192,9.543486820581498,-0.020723818795708667,-6.103158006028936,7.336836755127659,-69.06267731449496,67.6988631906933,795.7352014626122,83009.734552,64284.335552,775,775,Thu 04 Jan 2018 01:47:38 GMT
16682 -- SL-8 R/B,11111 -- COSMOS 1048,0.3016630787037037,Wed 03 Jan 2018 07:14:23 GMT,2.688840686101712,-1.25425255137543,-2.3666624212345053,-0.23584689211449586,1.5820421959985138,0.023392501514338335,-0.1694885160856341,1.5727631556301767,-74.08509034784008,-76.37266719737508,805.7265846336223,33013.995495999996,34646.76549599999,775,775,Thu 04 Jan 2018 01:47:38 GMT
6059 -- COSMOS 494,6323 -- COSMOS 540,0.902256087962963,Wed 03 Jan 2018 21:39:14 GMT,2.360464212556426,-2.2817650921997483,-0.60083281847334,-0.06587326484872028,2.152432683249087,0.019043886936885485,-0.307140425357316,2.1303212305660684,-73.99478396150785,-170.04399215901762,803.6158985762003,88867.256848,148912.358848,775,775,Thu 04 Jan 2018 01:47:38 GMT
6059 -- COSMOS 494,13241 -- COSMOS 1371,0.49008991898148146,Wed 03 Jan 2018 11:45:43 GMT,4.853829033627529,1.7783422340153265,2.0949979195995256,4.001017233564285,13.200568076718952,0.003673068210052861,-11.68883383240135,6.13401562560538,-53.81410115296759,37.92285785774863,796.7942962895022,53256.09908800002,64370.32108800001,775,775,Thu 04 Jan 2018 01:47:38 GMT
10676 -- COSMOS 990,14759 -- COSMOS 1538,0.2924440625,Wed 03 Jan 2018 07:01:07 GMT,3.666287613654069,-1.127646592108249,-2.276801987293642,-2.643151667989092,11.277759171828663,0.00933815968542558,-8.539950384050927,7.36593593336839,-65.1512057239915,175.0850290385216,805.1795856127413,53005.806744,34368.886744,775,775,Thu 04 Jan 2018 01:47:38 GMT
11510 -- COSMOS 1125,17369 -- COSMOS 1818,0.1213394212962963,Wed 03 Jan 2018 02:54:43 GMT,4.581777323354773,4.536762563881894,0.2326149026255589,-0.596958278988488,13.869694876765323,-0.008646048365668093,-12.895760804010367,-5.105655149554051,-18.379367996309085,98.40178776676198,787.0176818591434,45575.36607999999,16464.313079999993,775,775N,Thu 04 Jan 2018 01:47:38 GMT
13148 -- COSMOS 1354,23710 -- RADARSAT,0.2054630902777778,Wed 03 Jan 2018 04:55:52 GMT,0.9143062451498364,0.2852098058165211,-0.8028735357974656,0.33167056261061223,5.687388913455473,-0.004003692128833337,-2.1702182983232206,-5.257045668526063,56.16595699926254,-174.95901345915235,797.9413137901946,24099.004263999996,31188.240263999993,775,775N,Thu 04 Jan 2018 01:47:38 GMT
21014 -- COSMOS 2112,27386 -- ENVISAT,0.6751632986111111,Wed 03 Jan 2018 16:12:14 GMT,3.9299889399745345,-0.7253603234194088,-1.3116902345768175,-3.6329236432997276,14.061056882792347,0.006144695052702786,-13.22057997987009,4.788480750687311,72.86497963291399,-93.28661058203056,776.9815926091171,67747.044696,67909.845696,775,775N,Thu 04 Jan 2018 01:47:38 GMT
16182 -- SL-16 R/B,17590 -- SL-16 R/B,0.4474049768518519,Wed 03 Jan 2018 10:44:15 GMT,1.692404671515052,-1.3061626766038898,0.48794382001040504,-0.9592098117328715,13.283097301801128,0.010159263525942151,-11.859850479603146,-5.982016158448423,43.83292536076571,-156.26469578197438,841.2677084224455,43920.261848,55718.674848,850,850,Thu 04 Jan 2018 01:47:38 GMT
22220 -- SL-16 R/B,20625 -- SL-16 R/B,0.052362210648148146,Wed 03 Jan 2018 01:15:24 GMT,2.751181613097919,0.5969915481045973,-1.9789083722655196,1.8156329513187521,10.029774354022942,0.025534456154587815,-6.773570766631486,-7.396922377151227,63.87184810739629,13.021399789920325,856.0609024409389,6843.494231999997,13457.567232000001,850,850,Thu 04 Jan 2018 01:47:38 GMT
20624 -- COSMOS 2082,25406 -- COSMOS 2360,0.996049537037037,Wed 03 Jan 2018 23:54:18 GMT,2.4824456234374037,2.310391735319172,0.3353733888319694,0.8438903914354742,13.813035025770699,-0.013059419552736472,-12.850416171948336,5.066218538758247,-27.328440247693393,42.19325358535582,855.1404029533163,97310.382064,89237.669064,850,850,Thu 04 Jan 2018 01:47:38 GMT
22566 -- SL-16 R/B,7490 -- METEOR 1-19,0.5016610185185185,Wed 03 Jan 2018 12:02:23 GMT,3.8056083231629896,-1.4341871486021773,-2.6591020496615676,-2.3140739447117085,9.749592766369325,0.008077500849143347,-6.39904769497004,7.355724468841917,70.03017257207884,153.71566550256478,859.1980914764541,86950.10832,57044.42732,850,850N,Thu 04 Jan 2018 01:47:38 GMT
22565 -- COSMOS 2237,8519 -- METEOR 1-23,0.9074374421296296,Wed 03 Jan 2018 21:46:42 GMT,4.22512877041467,3.7117703686299137,-1.4429224402233958,-1.4115412458184875,10.4013630500592,-0.016684536986651666,-7.28470995627439,7.424356926920951,69.1198962898951,-20.17702843133023,860.613406346835,87061.078584,93789.963584,850,850N,Thu 04 Jan 2018 01:47:38 GMT
4784 -- SL-8 R/B,8874 -- SL-8 R/B,0.45522693287037036,Wed 03 Jan 2018 10:55:31 GMT,2.7885472020456876,0.63596448908811,0.768236004083883,2.6041040894490433,14.143158603322892,-0.009968963934562453,-13.562899469941845,4.0095628024456245,45.391829299221236,122.11529848926841,974.2362339993085,80481.74904,113524.50203999999,975,975,Thu 04 Jan 2018 01:47:38 GMT
4784 -- SL-8 R/B,26819 -- SL-8 R/B,0.21148422453703702,Wed 03 Jan 2018 05:04:32 GMT,2.1720558467224853,-0.49790819054851454,-2.0030670538600535,0.6764882946560392,4.700707299320616,-0.0058865908851144025,-1.502352648200847,-4.454161086262796,-71.50002905968893,135.2470945292789,992.736002858127,59422.379568,22976.351568,975,975,Thu 04 Jan 2018 01:47:38 GMT
6020 -- SL-8 R/B,22488 -- SL-8 R/B,0.25776614583333335,Wed 03 Jan 2018 06:11:10 GMT,4.129560392792592,-0.2968690087482173,4.0870849530426785,-0.5107586670580786,1.7924362817433228,0.030753488813305013,-0.21975843389220362,-1.7786478790836833,-49.061912544801125,86.09050551953226,986.4051791768178,35709.028456,29348.978455999997,975,975,Thu 04 Jan 2018 01:47:38 GMT
6207 -- SL-8 R/B,23604 -- SL-8 R/B,0.4318550347222222,Wed 03 Jan 2018 10:21:52 GMT,0.3988134841258989,0.3180666763601039,-0.10040292673185468,0.21864362971310036,13.251156462409222,0.009410853880338889,-11.952245620676699,-5.721615475553524,-50.463894470636056,100.69228585887835,1005.305990929281,52585.78345599999,42126.41945599999,975,975,Thu 04 Jan 2018 01:47:38 GMT
7009 -- SL-8 R/B,10537 -- SL-8 R/B,0.45160234953703704,Wed 03 Jan 2018 10:50:18 GMT,1.5820969950357238,0.8654120015471563,0.17636283284937962,1.312626801672217,14.605296282126867,-0.029238852572888843,-14.476652083109439,1.9340033719754066,-22.13891099857166,-114.1376576988619,975.886549127497,80131.77352,46633.35552,975,975,Thu 04 Jan 2018 01:47:38 GMT
9044 -- SL-8 R/B,13034 -- SL-8 R/B,0.7766547106481482,Wed 03 Jan 2018 18:38:22 GMT,4.2126977324510015,1.1452424446752048,1.995165669748094,3.529101284770179,12.784264978972717,0.017027809536314407,-11.135065664042859,6.280720799696834,-75.61956429784061,73.80985109767063,1014.3742082129068,78384.953808,85113.67780800001,975,975,Thu 04 Jan 2018 01:47:38 GMT
9510 -- SL-8 R/B,15506 -- SL-8 R/B,0.189900625,Wed 03 Jan 2018 04:33:27 GMT,2.2820165933038585,1.3318784767789111,1.387777681218926,-1.2279139068837976,9.724324556286833,-0.04526828705617697,-6.430603385674715,-7.294366247614593,-80.63659920010424,-67.01660512290724,997.2070298552302,86205.914528,21704.669528,975,975,Thu 04 Jan 2018 01:47:38 GMT
9738 -- SL-8 R/B,18130 -- SL-8 R/B,0.4448345486111111,Wed 03 Jan 2018 10:40:33 GMT,3.2603413004716337,-0.07322430799922586,0.5801414485140703,-3.20747556436446,14.487148156013413,0.038977761833467864,-14.254276353989454,-2.5868026697957425,46.65978745843276,145.00362300804397,988.577951947078,100636.360984,63641.550984,975,975,Thu 04 Jan 2018 01:47:38 GMT
10138 -- SL-8 R/B,22591 -- SL-8 R/B,0.5296994097222222,Wed 03 Jan 2018 12:42:46 GMT,1.84147161150792,1.705555341973195,-0.18105328384647146,0.6703121510639322,14.23214146360334,0.015291665340437247,-13.756160185756837,-3.649886813147349,61.46325534424626,-29.93325312144131,989.4227630228022,56286.419312,56701.170312,975,975,Thu 04 Jan 2018 01:47:38 GMT
10138 -- SL-8 R/B,25592 -- SL-8 R/B,0.5932855671296297,Wed 03 Jan 2018 14:14:19 GMT,4.637189461752796,3.9071547304165506,0.920632262938656,2.3216598056596705,13.644429766309313,-0.04152453304891879,-12.657897997721241,5.093756731547679,70.84613672785864,161.35112134119777,1000.751449748008,61780.263536,57491.402536,975,975,Thu 04 Jan 2018 01:47:38 GMT
10138 -- SL-8 R/B,25592 -- SL-8 R/B,0.6661085416666667,Wed 03 Jan 2018 15:59:11 GMT,3.9052449867604784,3.78886891786442,-0.36302917322842404,-0.8738538488971536,13.644395925851251,-0.040256762049493314,-12.65785423289132,5.093785016406838,70.81300842435905,135.0494861766617,1000.8246770197635,68072.16804799999,63783.307048,975,975,Thu 04 Jan 2018 01:47:38 GMT
