PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
11736--SL-8 R/B,10531--COSMOS 970,0.00800903935185,2019-02-19 00:11:31.981000,3.47826947385,-3.36762810834,0.751504994275,0.438952959033,6.77776044145,-0.0972670625926,3.08840505724,-6.03243979851,64.4971806528,77.4922901348,977.843823261,2019-02-18 14:54:43,2019-02-18 18:25:28,975,LEO,2019-02-19 00:00:00,
10777--SL-8 R/B,11586--SL-8 R/B,0.0180284027778,2019-02-19 00:25:57.654000,1.43375360548,-1.36738754902,-0.0955356023419,0.420444575064,14.3400767614,0.000757894198472,13.9863466534,3.16542386408,56.3453447224,-8.98782337932,994.655471883,2019-02-18 19:30:02,2019-02-18 22:05:42,975,975,2019-02-19 00:00:00,
10512--COSMOS 967,26818--COSMOS 2378,0.0272776157407,2019-02-19 00:39:16.786000,2.2124195664,-1.17269881453,-0.526771921789,1.80058023165,14.1071806156,0.00955178136147,13.538132318,3.96628630154,-16.7055140004,67.639914285,995.295741184,2019-02-18 21:44:23,2019-02-18 14:57:29,975,975,2019-02-19 00:00:00,
15398--COSMOS 1610,23773--COSMOS 2327,0.0609996180556,2019-02-19 01:27:50.367000,3.59498925025,2.3160868164,2.71591113421,-0.428388000987,1.98871877197,0.0510178274845,0.267231199009,1.97002208656,82.9381576578,-138.054014932,987.641777031,2019-02-18 20:07:13,2019-02-18 20:00:33,975,975,2019-02-19 00:00:00,
13034--SL-8 R/B,10536--COSMOS 971,0.0880422916667,2019-02-19 02:06:46.854000,0.804793769141,0.432162104442,-0.34226381508,-0.586331311818,12.6842973586,0.00971138462188,10.9569798702,-6.3902971209,75.9403085542,-86.792493097,1015.95829484,2019-02-18 20:36:25,2019-02-18 15:54:57,975,975,2019-02-19 00:00:00,
10512--COSMOS 967,26818--COSMOS 2378,0.100059155093,2019-02-19 02:24:05.111000,1.56394068017,-1.1949046232,-0.282688593531,0.968607532303,14.1085553385,0.00921857830421,13.5406900292,3.96244397947,-16.4932801491,41.2911622992,995.214761854,2019-02-18 21:44:23,2019-02-18 14:57:29,975,975,2019-02-19 00:00:00,
7594--SL-8 R/B,7349--COSMOS 663,0.132870092593,2019-02-19 03:11:19.976000,3.59746222848,3.1838283087,0.312686173409,-1.64535684367,14.461584032,-0.0318352413036,14.2188003148,2.63858235434,-47.8293119914,-12.3947608261,994.280366344,2019-02-18 22:46:00,2019-02-18 22:55:30,975,975,2019-02-19 00:00:00,
21153--SL-8 R/B,10352--COSMOS 951,0.138017210648,2019-02-19 03:18:44.687000,2.68831839707,-2.50116473906,-0.478341943695,-0.861637822426,12.8806328518,0.00252749847036,11.258651719,-6.25727238866,-75.4275191891,117.081797106,986.280076022,2019-02-18 18:01:03,2019-02-18 22:46:55,975,975,2019-02-19 00:00:00,
12792--SL-8 R/B,13991--COSMOS 1452,0.168663425926,2019-02-19 04:02:52.520000,1.17922987343,0.56201408506,-0.911442129925,0.493960025082,7.13013704806,0.0153698648055,3.404377043,6.26488906849,-71.8455479546,78.9925345441,800.747453618,2019-02-18 21:44:40,2019-02-18 12:21:26,775,775,2019-02-19 00:00:00,
36089--CZ-2C R/B,16682--SL-8 R/B,0.169819097222,2019-02-19 04:04:32.370000,4.31080566204,3.97364919071,0.479705262936,1.60094985113,14.2669676902,0.0307010904515,13.6454628477,-4.16494516033,71.5931294147,31.3196313543,785.441383676,2019-02-18 22:52:27,2019-02-18 21:40:53,775N,775,2019-02-19 00:00:00,
10512--COSMOS 967,26818--COSMOS 2378,0.172840694444,2019-02-19 04:08:53.436000,1.22985519956,-1.21718913032,-0.0486566751059,0.169195037939,14.1099135072,0.00889554685835,13.5432162281,3.95864550667,-16.2809890136,14.9421852676,995.133982452,2019-02-18 21:44:23,2019-02-18 14:57:29,975,975,2019-02-19 00:00:00,
