PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
13028 -- SL-8 R/B,19256 -- COSMOS 1954,0.11282388888888889,Sat 05 Aug 2017 02:42:27 GMT,3.261009350196949,2.2758246716621215,1.6839996726093813,-1.6183167639786844,10.309441202903873,-0.01265705951231439,-7.13026128595259,-7.446058803758016,-67.85496970189931,168.12148856384053,791.6192874966015,28303.46638399999,53032.838383999995,775,775,Mon 07 Aug 2017 00:22:48 GMT
15032 -- SL-8 R/B,14240 -- COSMOS 1486,0.21677831018518517,Sat 05 Aug 2017 05:12:09 GMT,3.564521515851295,-1.4800903053555885,-1.4467302883430384,2.9020885234172455,13.337543805199155,0.006049903385065135,-11.9336053814419,-5.956433559966592,-52.28730249703079,156.34767240840594,798.6987807305551,34070.03908,22109.24908000001,775,775,Mon 07 Aug 2017 00:22:48 GMT
15032 -- SL-8 R/B,14240 -- COSMOS 1486,0.32147211805555553,Sat 05 Aug 2017 07:42:55 GMT,4.916314347387636,-4.430331054886665,-0.9519801971237175,-1.9068422091843096,13.361717994464053,-0.014693861043943343,-11.954603687093773,5.968479080851009,52.29652834616328,-61.644160351900034,787.2259568162714,43115.584552,31154.794552000007,775,775,Mon 07 Aug 2017 00:22:48 GMT
19770 -- SL-8 R/B,11111 -- COSMOS 1048,0.998059224537037,Sat 05 Aug 2017 23:57:12 GMT,3.2913970848702476,-0.6939705859458627,0.9145588601958007,-3.0846850223920774,14.315686873750622,0.004083805590001248,-13.719472243707651,-4.088392758033787,-16.053182130868958,-171.78783870211885,772.7691222404836,13005.180951999999,5772.547952000001,775,775,Mon 07 Aug 2017 00:22:48 GMT
23432 -- SL-8 R/B,13027 -- COSMOS 1331,0.7101852083333333,Sat 05 Aug 2017 17:02:40 GMT,3.2247260740051527,-1.3238361262565377,1.3255702192541212,2.6247247011850123,13.307218393278701,0.005550021376902349,-11.88455897846885,5.986592390581903,-52.532333519936415,-24.21338188485067,801.3344913883553,8303.055048000002,27613.391047999998,775,775,Mon 07 Aug 2017 00:22:48 GMT
11111 -- COSMOS 1048,27386 -- ENVISAT,0.006853472222222223,Sat 05 Aug 2017 00:09:52 GMT,3.5098848787397507,3.290855604876924,-0.674158560726326,-1.0173846297484124,12.439978851190114,-0.009778264884508132,-10.375411985471658,6.863221134083048,-73.89689298560342,93.97880549706062,793.4195787186889,4506.229287999995,10308.115287999994,775,775N,Mon 07 Aug 2017 00:22:48 GMT
12791 -- COSMOS 1302,24277 -- ADEOS,0.9404043518518519,Sat 05 Aug 2017 22:34:10 GMT,3.4589317731436573,-1.7575707299274654,-1.306160918147303,2.6775170954574135,13.39254653780827,0.0021607116152601974,-12.031907437933723,-5.881624053242503,74.00812913032831,-157.18589255112371,805.8396656200573,1552.8433199999927,1306.0873199999915,775,775N,Mon 07 Aug 2017 00:22:48 GMT
12791 -- COSMOS 1302,23710 -- RADARSAT,0.43965444444444446,Sat 05 Aug 2017 10:33:06 GMT,3.186438029801813,-2.4774806971481667,-0.14822279642010108,-1.9983760195832,14.87724538889703,-0.008079346130250088,-14.83830020216516,1.0757379774134015,26.37419195342434,-62.258174907438935,792.5856134851535,42671.744,38850.123,775,775N,Mon 07 Aug 2017 00:22:48 GMT
13648 -- COSMOS 1420,37932 -- CZ-2D R/B,0.3015454050925926,Sat 05 Aug 2017 07:14:13 GMT,3.7183469531053506,-3.704006655286321,-0.05807506037782878,-0.3210390141749522,14.677938016392426,0.013783967064166517,-14.464425346943386,2.49440850664274,-64.4879892311096,-96.38962746167722,818.4024423477837,39243.65171199999,39758.100712,775,LEO,Mon 07 Aug 2017 00:22:48 GMT
16181 -- COSMOS 1697,7714 -- METEOR 1-21,0.29329929398148147,Sat 05 Aug 2017 07:02:21 GMT,2.6357449138563407,-2.624201803507276,-0.05596315868000966,-0.23996722747015883,14.402697259954511,-0.025144149148271823,-13.97483272394405,3.484409056274437,-6.77390638048427,-94.47168233520692,861.9381133181643,42703.15532800001,33893.330328000004,850,850N,Mon 07 Aug 2017 00:22:48 GMT
