PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
22823--SPOT 3,23705--SL-16 R/B,0.00545113425926,2018-06-10 00:07:50.978000,3.50735240706,-2.38196561953,0.969662916472,-2.38485104841,13.7828952967,0.00745396529685,12.7704313604,5.18500048879,70.0391340227,-152.154092761,844.067537469,2018-06-09 23:47:35,2018-06-09 21:58:46,850N,850,2018-06-10 00:00:00,
11962--METEOR 2-6,7274--METEOR 1-17,0.0120355555556,2018-06-10 00:17:19.872000,4.76258102237,-1.56710067139,-1.03242972256,-4.37726653842,14.4410498432,0.0325740917675,14.0526657397,-3.32647638079,-48.6272925821,-1.37615154698,870.527845017,2018-06-09 21:30:22,2018-06-09 19:24:23,850N,850N,2018-06-10 00:00:00,
11327--SL-8 R/B,22308--SL-8 R/B,0.021380625,2018-06-10 00:30:47.286000,2.62464718025,-1.32133845151,1.03106526436,-2.0198371068,13.083043946,-0.00695102477039,11.6506962336,5.95208096788,74.426933091,150.347745074,1006.7944274,2018-06-09 17:28:15,2018-06-09 19:19:39,975,975,2018-06-10 00:00:00,
21034--SL-14 R/B,21728--COSMOS 2157,0.0229336342593,2018-06-10 00:33:01.466000,4.39893055752,-1.60288032065,-4.07472761624,-0.421852558426,1.29086678228,0.00201112576401,0.132156556224,-1.28408241542,82.5803274457,-152.791401036,1423.48109293,2018-06-09 22:33:24,2018-06-09 03:10:10,1500,1500,2018-06-10 00:00:00,
6828--COSMOS 586,7094--COSMOS 628,0.0381868055556,2018-06-10 00:54:59.340000,2.21112023044,1.83338585458,-1.22169243244,-0.187660816863,2.05856073349,-0.0179495578748,0.286237230049,-2.03848432787,82.9147435365,-0.270948937928,973.422848333,2018-06-09 14:35:31,2018-06-09 14:33:36,975,975,2018-06-10 00:00:00,
17159--COSMOS 1802,21089--COSMOS 2123,0.0496964814815,2018-06-10 01:11:33.776000,3.15560389708,-3.15262166682,-0.0315414019115,0.133483037031,14.5076806447,-0.0333824263781,14.2785243756,2.5681559449,-46.1053834728,-96.7568465141,980.797681732,2018-06-09 13:43:02,2018-06-09 22:52:59,975,975,2018-06-10 00:00:00,
20104--SL-8 R/B,12087--COSMOS 1225,0.115719178241,2018-06-10 02:46:38.137000,3.24704756174,-0.343753936871,1.07691581968,3.04391251786,13.9221215894,0.000823847396598,13.1243273077,-4.64515894139,-68.5524110761,164.380687084,969.0972358,2018-06-09 18:35:32,2018-06-09 22:07:35,975,975,2018-06-10 00:00:00,
10777--SL-8 R/B,16291--COSMOS 1704,0.155571805556,2018-06-10 03:44:01.404000,2.38385617256,2.38041151856,-0.0153101498443,-0.127188258356,14.5635073807,-0.018756462738,14.4113504981,-2.09961240254,31.6088816158,-174.488818572,988.201713431,2018-06-09 22:18:37,2018-06-09 22:35:30,975,975,2018-06-10 00:00:00,
8924--SL-8 R/B,14241--SL-8 R/B,0.168674467593,2018-06-10 04:02:53.474000,4.33740711404,0.0716612971085,1.79308327619,3.94877417638,13.5892418263,0.00640926955576,12.3729777659,-5.61933034613,48.4960049789,8.43025641983,784.650781747,2018-06-09 13:05:17,2018-06-09 21:07:27,775,775,2018-06-10 00:00:00,
10776--COSMOS 1000,23773--COSMOS 2327,0.185172569444,2018-06-10 04:26:38.910000,3.13275842584,0.0395842979784,-1.57637996475,2.70696040694,12.6762842685,-0.0554379485936,10.9541501549,6.37900492827,-75.9983462186,4.7542172756,1021.59415772,2018-06-09 22:23:33,2018-06-08 21:45:03,975,975,2018-06-10 00:00:00,
12297--COSMOS 1244,23603--COSMOS 2315,0.193988472222,2018-06-10 04:39:20.604000,1.38450991563,0.120722872225,0.190408750506,1.36603008837,14.6034892038,0.0566718492857,14.4635073242,-2.01634350038,27.0403144941,-59.1923103816,976.202849312,2018-06-09 23:01:24,2018-06-09 20:20:55,975,975,2018-06-10 00:00:00,
22488--SL-8 R/B,10776--COSMOS 1000,0.19527880787,2018-06-10 04:41:12.089000,3.94243707695,1.74955120226,-0.492759974242,-3.49843798061,14.5785740364,0.0159253230865,14.4372974287,-2.02460126328,-27.8044800372,26.9431567887,984.202445407,2018-06-09 14:18:24,2018-06-09 22:23:33,975,975,2018-06-10 00:00:00,
27819--SL-8 R/B,19324--COSMOS 1959,0.21931875,2018-06-10 05:15:49.140000,2.03000119818,-0.92435594539,1.78910315678,0.256087573422,1.85230255886,-0.0509141300273,0.236517021226,-1.83643464888,82.9274091732,-120.154974896,976.953787925,2018-06-09 22:05:24,2018-06-09 22:07:30,975,975,2018-06-10 00:00:00,
10536--COSMOS 971,18709--COSMOS 1904,0.224249872685,2018-06-10 05:22:55.189000,1.80205946434,1.7076821187,-0.101660702081,0.566484947835,14.4607062799,0.000207457466041,14.2356146742,2.5415154765,45.669743091,-80.1850099427,1008.79170715,2018-06-09 19:14:04,2018-06-09 22:04:18,975,975,2018-06-10 00:00:00,
17160--SL-8 R/B,15077--COSMOS 1577,0.271245833333,2018-06-10 06:30:35.640000,2.07746475979,-2.07676895306,0.0457616938875,0.0282207574055,6.69895740474,-0.0132499059899,3.06031326811,-5.95905508043,82.1023247307,-80.4177216737,1016.53724198,2018-06-09 23:19:56,2018-06-09 16:41:24,975,975,2018-06-10 00:00:00,
21088--SL-8 R/B,22007--SL-8 R/B,0.272343634259,2018-06-10 06:32:10.490000,3.05783778239,3.00408933029,-0.438622258666,0.3652803215,9.38537391547,-0.00961233524625,5.96859039616,7.24300212751,80.8768720561,167.513055943,975.132930078,2018-06-09 21:39:57,2018-06-09 17:52:34,975,975,2018-06-10 00:00:00,
7009--SL-8 R/B,14059--SL-8 R/B,0.282246168981,2018-06-10 06:46:26.069000,4.11990925286,-1.60633373227,-1.95824814839,3.24940123433,12.5969810543,0.0236656429998,10.7842083219,6.51031661975,-76.379590059,6.24101557432,991.84759633,2018-06-09 23:03:14,2018-06-09 22:33:17,975,975,2018-06-10 00:00:00,
16511--SL-8 R/B,27819--SL-8 R/B,0.283006412037,2018-06-10 06:47:31.754000,1.76732964353,0.851510739715,0.266532680086,1.52556345639,14.482611308,0.0643158335205,14.2606462866,-2.52504678379,45.3322851823,126.725608786,996.7381872,2018-06-09 21:58:31,2018-06-09 22:05:24,975,975,2018-06-10 00:00:00,
25893--SL-8 R/B,9025--COSMOS 842,0.286758576389,2018-06-10 06:52:55.941000,2.23247025234,1.50710640113,-1.36266864137,0.925033997812,8.27837073538,-0.00506885647383,4.64618114698,6.8515981412,81.516549886,171.990683923,987.76270968,2018-06-09 22:00:09,2018-06-09 18:28:43,975,975,2018-06-10 00:00:00,
10992--SL-8 R/B,22590--COSMOS 2239,0.296283425926,2018-06-10 07:06:38.888000,0.39502935788,-0.282030797282,-0.0834502251692,0.263709846026,14.0249692626,-0.00258937359277,13.3732027757,4.22577846455,-66.003419274,-13.5645042508,997.180831253,2018-06-09 23:15:05,2018-06-09 23:11:50,975,975,2018-06-10 00:00:00,
10138--SL-8 R/B,5050--COSMOS 400,0.30080244213,2018-06-10 07:13:09.331000,3.33497230297,2.95589483243,-0.615121567345,-1.41645736208,13.4856381893,0.014326951783,12.3794593192,-5.34894560406,-46.5602737191,160.78701033,1010.80266534,2018-06-09 22:07:52,2018-06-09 14:36:22,975,975,2018-06-10 00:00:00,
